,Name,url,lat,lon,Location,Phone
66,Ministop -  Đường số 59 ,"https://www.google.com/maps/place/83+%C4%90.+59,+Ph%C6%B0%E1%BB%9Dng+14,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8573779,106.6325592,15z/data=!3m1!4b1!4m10!1m2!2m1!1zODMgxJDGsOG7nW5nIHPhu5EgNTksIFBoxrDhu51uZyAxNCwgUXXhuq1uIEfDsiBW4bqlcCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5o!3m6!1s0x317529eacb1a38db:0xa51d372609b0e70d!8m2!3d10.8573574!4d106.6510133!15sClE4MyDEkMaw4budbmcgc-G7kSA1OSwgUGjGsOG7nW5nIDE0LCBRdeG6rW4gR8OyIFbhuqVwLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmiSAQpzdWJwcmVtaXNl4AEA!16s%2Fg%2F11tj3lm_r6?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8573779,106.6325592,"83 Đường số 59, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh",Số điện thoại: (028) 3535 2965
67,Ministop -  Huỳnh Văn Nghệ ,"https://www.google.com/maps/place/Ministop+Hu%E1%BB%B3nh+V%C4%83n+Ngh%E1%BB%87/@10.8297189,106.636088,17z/data=!3m1!4b1!4m6!3m5!1s0x3175291691bb0c3b:0x3184fba11b21278a!8m2!3d10.8297136!4d106.6386629!16s%2Fg%2F11kqrggtpc?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8297189,106.636088,"96 Huỳnh Văn Nghệ, Phường 15 Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9976
68,Ministop -  Thạch Lam 2 ,"https://www.google.com/maps/place/MINISTOP/@10.7790501,106.6248131,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d376d9e8e07:0xf01cfa3edc78d52c!8m2!3d10.7790501!4d106.6248131!16s%2Fg%2F11txfbgz5_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7790501,106.6248131,"280 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9529
69,Ministop -  Trịnh Đình Trọng 2 ,"https://www.google.com/maps/place/MINISTOP/@10.7756205,106.6368303,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f4fe6ee2313:0x6c3cda2241cdcb63!8m2!3d10.7756152!4d106.6394052!16s%2Fg%2F11tjzm689g?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7756205,106.6368303,"270A - 272 Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9985
70,Ministop -  Bùi Quang Là ,"https://www.google.com/maps/place/MINISTOP/@10.8350651,106.6369839,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s%2Fg%2F11jt4g1qq0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8350651,106.6369839,"92 – 94 Bùi Quang Là, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 6718
71,Ministop -  Topaz City ,"https://www.google.com/maps/place/Ministop/@10.7378986,106.6434386,14z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgTMO0IHRoxrDGoW5nIG3huqFpIGThu4tjaCB24bulIEIxIHThuqduZyAxLCBDaHVuZyBjxrAgVG9wYXogQ2l0eSAtIDM5IENhbyBM4buXLCBQaMaw4budbmcgMDQsIFF14bqtbiAwOCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLg!3m6!1s0x31752f25e4c62179:0x8dfb9a685bbfdf8e!8m2!3d10.7379039!4d106.6794827!15sCo4BbWluaXN0b3AgTMO0IHRoxrDGoW5nIG3huqFpIGThu4tjaCB24bulIEIxIHThuqduZyAxLCBDaHVuZyBjxrAgVG9wYXogQ2l0eSAtIDM5IENhbyBM4buXLCBQaMaw4budbmcgMDQsIFF14bqtbiAwOCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLiIDiAEBWooBIocBbWluaXN0b3AgbMO0IHRoxrDGoW5nIG3huqFpIGThu4tjaCB24bulIGIxIHThuqduZyAxIGNodW5nIGPGsCB0b3BheiBjaXR5IDM5IGNhbyBs4buXIHBoxrDhu51uZyAwNCBxdeG6rW4gMDggdGjDoG5oIHBo4buRIGjhu5MgY2jDrSBtaW5okgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFTTkdGclJqUlpWRVY0WlcxYU1XRkhiRlpSVmsxMFRGaENVbEl3UlJBQuABAPoBBAgAEEQ!16s%2Fg%2F11tspyl5t4?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7378986,106.6434386,"Lô thương mại dịch vụ B1 tầng 1, Chung cư Topaz City - 39 Cao Lỗ, Phường 04, Quận 08, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 8677
72,Ministop -  Bàu Cát ,"https://www.google.com/maps/place/MINISTOP/@10.7906718,106.6437864,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fd8f8f5d77b:0x6be2f87b8e291eb6!8m2!3d10.7906665!4d106.6463613!16s%2Fg%2F11js_wyd24?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7906718,106.6437864,"307A – 307B – 307C Bàu Cát, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 9049
73,Ministop -  Tân Kỳ Tân Quý ,"https://www.google.com/maps/place/MINISTOP+-+T%C3%82N+K%E1%BB%B2+T%C3%82N+QU%C3%9D/@10.7978678,106.6134251,15z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgVMOibiBL4buzIFTDom4gUXXDvSA!3m6!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!15sCiBNaW5pc3RvcCAtICBUw6JuIEvhu7MgVMOibiBRdcO9ICIDiAEBWh4iHG1pbmlzdG9wIHTDom4ga-G7syB0w6JuIHF1w72SARFjb252ZW5pZW5jZV9zdG9yZeABAA!16s%2Fg%2F11pf681q26?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7978678,106.6134251,"293B – 293C Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Thành phố Hồ Chí Minh",Số điện thoại: (028) 3535 5980
74,Ministop -  Phạm Văn Chí ,"https://www.google.com/maps/place/Ministop+Ph%E1%BA%A1m+V%C4%83n+Ch%C3%AD/@10.7448523,106.6105808,14z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgUGjhuqFtIFbEg24gQ2jDrSA!3m6!1s0x31752f000d743a7d:0x471364d359f60ab4!8m2!3d10.7448523!4d106.6466297!15sCh1NaW5pc3RvcCAtICBQaOG6oW0gVsSDbiBDaMOtIFobIhltaW5pc3RvcCBwaOG6oW0gdsSDbiBjaMOtkgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZNVDFFemMyMVRNVm8zZVVWQkVBReABAPoBBAgAEBI!16s%2Fg%2F11y5gyjm3w?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7448523,106.6105808,"220 Phạm Văn Chí, Phường 1, Quận 06, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 3427
75,Ministop -  Đường số 10 ,"https://www.google.com/maps/place/Ministop/@10.7532768,106.6248323,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s%2Fg%2F11s86f18rh?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7532768,106.6248323,"86 – 88 Đường số 10, Phường 13, Quận 06, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 1590
76,Ministop -  Thạch Lam ,"https://www.google.com/maps/place/MINISTOP/@10.7780012,106.617144,15z/data=!4m10!1m2!2m1!1sMinistop+-++Th%E1%BA%A1ch+Lam+!3m6!1s0x31752fae15a8f369:0x47cdd9483520eeaf!8m2!3d10.7769422!4d106.6300744!15sChhNaW5pc3RvcCAtICBUaOG6oWNoIExhbSAiA4gBAVoWIhRtaW5pc3RvcCB0aOG6oWNoIGxhbZIBEWNvbnZlbmllbmNlX3N0b3Jl4AEA!16s%2Fg%2F11tk27690x?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7780012,106.617144,"113 Thạch Lam, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3535 3498
77,Ministop -  Water Point ,"https://www.google.com/maps/place/Khu+d%C3%A2n+c%C6%B0+ph%E1%BB%91+ch%E1%BB%A3+V%C3%A0m+C%E1%BB%8F+%C4%90%C3%B4ng/@10.6040509,106.477022,15z/data=!4m6!3m5!1s0x310acbe46bf9d1b9:0xa11f0d52bf1660c5!8m2!3d10.5978556!4d106.4780782!16s%2Fg%2F11h6mkn7_j?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.6040509,106.477022,"Tầng trệt gian hàng số 02, Trạm xe buýt và khu thương mại dịch vụ thuộc Lô MC5 thuộc khu đô thị mới Vàm Cỏ Đông, Xã An Thạnh, Huyện Bến Lức, Tỉnh Long An.",Số điện thoại: (028) 0916180127
78,Ministop -  Akari City ,"https://www.google.com/maps/place/Aeon+Ministop+Akari+City+AK5/@10.7174051,106.6048175,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s%2Fg%2F11t4cc6r10?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7174051,106.6048175,"AK5-00.01 Akari City, 77 Võ Văn Kiệt P.An Lạc, Q.Bình Tân, TP.HCM",Số điện thoại: (028) 3535 9478
79,Ministop -  Đường số 6 ,"https://www.google.com/maps/place/Ministop/@10.7535498,106.6164081,17z/data=!4m15!1m8!3m7!1s0x31752c2dbce3ca03:0x91bad0fdb475cc7!2zMTY1IMSQLiBT4buRIDYsIEFuIEzhuqFjIEEsIELDrG5oIFTDom4sIFRow6BuaCBwaOG7kSBI4buTIENow60gTWluaCwgVmlldG5hbQ!3b1!8m2!3d10.7535445!4d106.618983!16s%2Fg%2F11fm47q4zd!3m5!1s0x31752d005d5d485b:0x1f2aafef8ccb1c65!8m2!3d10.7535445!4d106.618983!16s%2Fg%2F11wwhsq81q?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7535498,106.6164081,"165 Đường số 6, Phường Bình Trị Đông B, Quận Bình Tân, TP. HCM",Số điện thoại: (028) 3535 7967
80,Ministop -  Vũ Tùng 2 ,"https://www.google.com/maps/place/Ministop+V%C5%A9+T%C3%B9ng/@10.8019702,106.6983945,17z/data=!4m10!1m2!2m1!1sMinistop+-++V%C5%A9+T%C3%B9ng+2+!3m6!1s0x317528b8ff423c3b:0x38504e3ea5d3c730!8m2!3d10.8021706!4d106.7012237!15sChhNaW5pc3RvcCAtICBWxakgVMO5bmcgMiAiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3Jl4AEA!16s%2Fg%2F11vkz8pdn6?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8019702,106.6983945,"135 - 137 Vũ Tùng, Phường 2, Quận Bình Thạnh, TPHCM",Số điện thoại: (028) 3535 8575
81,Ministop -  Thống Nhất ,"https://www.google.com/maps/place/MINISTOP/@10.7907612,106.6311031,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f92998d25af:0xf5b0d3d5c081e93a!8m2!3d10.7907559!4d106.633678!16s%2Fg%2F11s39m5s_v?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7907612,106.6311031,"141 Thống Nhất, Phường Tân Thành, Quận Tân Phú, TPHCM",Số điện thoại: (028) 3535 8667
82,Ministop -  Lê Đức Thọ ,"https://www.google.com/maps/place/MINISTOP+-+L%C3%AA+%C4%90%E1%BB%A9c+Th%E1%BB%8D/@10.846327,106.6678692,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s%2Fg%2F11syj81266?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.846327,106.6678692,527 Lê Đức Thọ P.16 Q.Gò Vấp,Số điện thoại: (028) 3535 5827
83,Ministop -  Tô Hiệu ,"https://www.google.com/maps/place/Ministop+T%C3%B4+Hi%E1%BB%87u/@10.769923,106.6242643,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0960436181:0x3d00848b49f7f57a!8m2!3d10.7699177!4d106.6268392!16s%2Fg%2F11rzs45rsb?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.769923,106.6242643,"57K Tô Hiệu, P.Hiệp Tân, Q.Tân Phú",Số điện thoại: (028) 3535 3317
84,Ministop -  Võ Thành Trang ,"https://www.google.com/maps/place/Ministop+Vo+Thanh+Trang/@10.7913312,106.6473707,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fea95c9df95:0x67ec8c44e6bb4ce8!8m2!3d10.7913259!4d106.6499456!16s%2Fg%2F11t6lbcklc?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7913312,106.6473707,"120 - 122 Võ Thành Trang, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3636 5586
85,Ministop -  Tôn Thất Hiệp ,"https://www.google.com/maps/place/MINISTOP+T%C3%B4n+Th%E1%BA%A5t+Hi%E1%BB%87p/@10.7611862,106.649705,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f791f966257:0x883f46f888ceff28!8m2!3d10.7611809!4d106.6522799!16s%2Fg%2F11t6y4n2vz?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7611862,106.649705,"282 - 284 Tôn Thất Hiệp, Phường 8, Quận 11, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3636 1876
86,Ministop -  Sunwah Pearl ,"https://www.google.com/maps/place/MINISTOP/@10.7887042,106.7157633,17z/data=!3m1!4b1!4m6!3m5!1s0x317529bc0e30cb97:0x2ed053856213a833!8m2!3d10.7886989!4d106.7183382!16s%2Fg%2F11q26250s8?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7887042,106.7157633,"Căn hộ thương mại số S-16 gồm 01 Tầng Thuộc Dự Án Sunwah Pearl, số 90 Nguyễn Hữu Cảnh, phường 22, quận Bình Thạnh, TP. HCM",Số điện thoại: (028) 3535 6968
87,Ministop -  Safira D ,"https://www.google.com/maps/place/SAFIRA+KHANG+%C4%90I%E1%BB%80N/@10.8012546,106.6494178,12z/data=!4m10!1m2!2m1!1zQ8SDbiBEMi4wMS4wNC1UTSB04bqhaSB04bqnbmcgMDEgdsOgIHThuqduZyAwMiBj4bunYSB0aMOhcCBEMiB0aHXhu5ljIEtodSBuaMOgIOG7nyBjYW8gdOG6p25nIEPDtG5nIHR5IFNhcGhpcmUgdOG6oWkgc-G7kSA0NTQgxJHGsOG7nW5nIFbDtSBDaMOtIEPDtG5nLCBLaHUgcGjhu5EgMiwgcGjGsOG7nW5nIFBow7ogSOG7r3UsIFRwLiBUaOG7pyDEkOG7qWMsIFRQLkhDTS4!3m6!1s0x31752756c8ea43b9:0xd41c48a246e586a5!8m2!3d10.8012546!4d106.7936134!15sCtQBQ8SDbiBEMi4wMS4wNC1UTSB04bqhaSB04bqnbmcgMDEgdsOgIHThuqduZyAwMiBj4bunYSB0aMOhcCBEMiB0aHXhu5ljIEtodSBuaMOgIOG7nyBjYW8gdOG6p25nIEPDtG5nIHR5IFNhcGhpcmUgdOG6oWkgc-G7kSA0NTQgxJHGsOG7nW5nIFbDtSBDaMOtIEPDtG5nLCBLaHUgcGjhu5EgMiwgcGjGsOG7nW5nIFBow7ogSOG7r3UsIFRwLiBUaOG7pyDEkOG7qWMsIFRQLkhDTS5apQEiogFjxINuIGQyIDAxLjA0IHRtIHThuqFpIHThuqduZyAwMSB2w6AgdOG6p25nIDAyIGPhu6dhIHRow6FwIGQyIHRodeG7mWMga2h1IG5ow6Ag4bufIGNhbyB04bqnbmcgY8O0bmcgdHkgc2FwaGlyZSB04bqhaSBz4buRIDQ1NCDEkcaw4budbmcgdsO1IGNow60gY8O0bmcga2h1IHBo4buRIDKSARJhcGFydG1lbnRfYnVpbGRpbmeaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUktkMDlUVkZsbkVBReABAPoBBQiZARBG!16s%2Fg%2F11sjnjt77l?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8012546,106.6494178,"Căn D2.01.04-TM tại tầng 01 và tầng 02 của tháp D2 thuộc Khu nhà ở cao tầng Công ty Saphire tại số 454 đường Võ Chí Công, Khu phố 2, phường Phú Hữu, Tp. Thủ Đức, TP.HCM.",Số điện thoại: (028) 3535 0335
88,Ministop -  HaDo Centrosa Garden ,"https://www.google.com/maps/place/Mini+stop/@10.7748515,106.6762081,18z/data=!4m10!1m2!2m1!1sMinistop+-++HaDo+Centrosa+Garden+!3m6!1s0x31752fcdeccf645b:0xf1937807031f5fdf!8m2!3d10.7753088!4d106.6779535!15sCiFNaW5pc3RvcCAtICBIYURvIENlbnRyb3NhIEdhcmRlbiAiA4gBAVofIh1taW5pc3RvcCBoYWRvIGNlbnRyb3NhIGdhcmRlbpIBEWNvbnZlbmllbmNlX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJQZFV0eUxTMW5SUkFC4AEA-gEECAAQSA!16s%2Fg%2F11nnsbhg2s?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7748515,106.6762081,"I-1.TM.05, Khu vực thương mại khối Iris(I), Khu Phức Hợp HaDo Centrosa, số 200, đường 3/2, Phường 12, Quận 10, TP. HCM.",Số điện thoại: (028) 3535 0479
89,Ministop -  Sài Gòn South ,"https://www.google.com/maps/place/MINISTOP+SAIGON+SOUTH/@10.7204259,106.7016547,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f812b64f4cf:0x62e617975563ed87!8m2!3d10.7204206!4d106.7042296!16s%2Fg%2F11n103g8qb?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7204259,106.7016547,"Căn D0.02 Khu nhà ở xã Phước Kiển, huyện Nhà Bè – Khu nhà ở Nam Sài Gòn Residences, ấp 5, xã Phước Kiển, huyện Nhà Bè, TP.Hồ Chí Minh",Số điện thoại: (028) 0917 425 576
90,Ministop -  Saigon Royal ,"https://www.google.com/maps/place/Ministop+Saigon+Royal/@10.7669559,106.701395,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f6a75f3d199:0x82676162b98eaf9b!8m2!3d10.7669506!4d106.7039699!16s%2Fg%2F11rb61366v?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7669559,106.701395,"A.1.02 tại Tầng 01, tháp A thuộc Trung tâm Thương mại – Dịch vụ, Officetel và Căn hộ ở tại số 34 – 35 Bến Vân Đồn, Phường 13, Quận 4, TPHCM",Số điện thoại: (028) 3535 1479
91,Ministop -  The CBD ,"https://www.google.com/maps/place/Ministop+CBD+%C4%90%E1%BB%93ng+V%C4%83n+C%E1%BB%91ng/@10.7741965,106.7613985,19z/data=!4m9!1m2!2m1!1zVGjDoXAgQSBUw7JhIE5ow6AgVGhlIENCRCB04bqhaSBz4buRIDEyNSDEkMaw4budbmcgxJDhu5NuZyBWxINuIEPhu5FuZywgUGjGsOG7nW5nIFRo4bqhbmggTeG7uSBM4bujaSwgVHAuIFRo4bunIMSQ4bupYywgVFAuSENNLg!3m5!1s0x317525a968055a4f:0x8475e87e6bdabc67!8m2!3d10.7745241!4d106.7621116!16s%2Fg%2F11j99c6pk9?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7741965,106.7613985,"A1-1-5, Tầng số 1 Tháp A Tòa Nhà The CBD tại số 125 Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Tp. Thủ Đức, TP.HCM.",Số điện thoại: (028) 3620 8057
92,Ministop -  Trần Hưng Đạo ,"https://www.google.com/maps/place/MINISTOP/@10.7540758,106.6746323,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f026ee37c6d:0x90cec6d253b5e012!8m2!3d10.7540705!4d106.6772072!16s%2Fg%2F11ljc_fcl8?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7540758,106.6746323,"945 - 947 Trần Hưng Đạo, Phường 01, Quận 5, TP. HCM",Số điện thoại: (028) 3620 4116
93,Ministop -  Điện Biên Phủ ,"https://www.google.com/maps/place/Ministop+563+%C4%90i%E1%BB%87n+Bi%C3%AAn+Ph%E1%BB%A7/@10.7702981,106.6759338,19z/data=!3m1!4b1!4m6!3m5!1s0x31752f35fee20605:0xb087a3467cdb3288!8m2!3d10.7702968!4d106.6765775!16s%2Fg%2F11sts4sk99?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7702981,106.6759338,"563 Điện Biên Phủ, Phường 1, Quận 3, TP.HCM.",Số điện thoại: (028) 3830 0797
94,Ministop -  Bùi Đình Túy 2 ,"https://www.google.com/maps/place/MINISTOP/@10.8078102,106.7009507,17z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgQsO5aSDEkMOsbmggVMO6eSAyIA!3m6!1s0x317529996d3191e9:0x696ea167b67544d2!8m2!3d10.8080689!4d106.7053902!15sCh9NaW5pc3RvcCAtICBCw7lpIMSQw6xuaCBUw7p5IDIgIgOIAQFaHSIbbWluaXN0b3AgYsO5aSDEkcOsbmggdMO6eSAykgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnlhblJtY1VSbkVBReABAPoBBAgAEEE!16s%2Fg%2F11jp105w7v?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8078102,106.7009507,"114 Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Tp.HCM",Số điện thoại: (028) 3620 7236
95,Ministop -  Đại học Ngân Hàng ,"https://www.google.com/maps/place/MINI+STOP/@10.8578065,106.6191716,12z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgxJDhuqFpIGjhu41jIE5nw6JuIEjDoG5nIA!3m6!1s0x317527a3aab4bbb7:0x6c6be78465fa5bad!8m2!3d10.8578065!4d106.7633672!15sCiVNaW5pc3RvcCAtICDEkOG6oWkgaOG7jWMgTmfDom4gSMOgbmcgIgOIAQFaIyIhbWluaXN0b3AgxJHhuqFpIGjhu41jIG5nw6JuIGjDoG5nkgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhTVldNeGJGaE9SVFZPVTFoVmVGRlZOWEZaTWxaUFQwVTFNVlV5WXhBQuABAPoBBAgAEDk!16s%2Fg%2F11j48glwqk?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.8578065,106.6191716,"56 Hoàng Diệu 2, Phường Linh Chiểu, Tp. Thủ Đức, Tp.HCM",Số điện thoại: (028) 3620 9039
96,Ministop -  Nguyễn Trãi ,"https://www.google.com/maps/place/MINISTOP/@10.7527929,106.6527634,17z/data=!3m1!4b1!4m6!3m5!1s0x31752faee0d81739:0x2c8c6fd591cf5121!8m2!3d10.7527876!4d106.6553383!16s%2Fg%2F11fnw0sqgz?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7527929,106.6527634,"927 Nguyễn Trãi, Phường 14, Quận 5, Tp.HCM",Số điện thoại: (028) 3853 7789
97,Ministop -  Palm Residence ,"https://www.google.com/maps/place/Ministop+Palm+Residence/@10.7921585,106.7586584,17z/data=!3m1!4b1!4m6!3m5!1s0x31752732ab42095b:0x2a6d15e6c1322530!8m2!3d10.7921532!4d106.7612333!16s%2Fg%2F11h58cynm1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D",10.7921585,106.7586584,"SH-7C, 12A Đường A5 Khu dân cư Palm Residence, Khu phố 3, Phường An Phú, Tp. Thủ Đức, Tp.HCM",Số điện thoại: (028) 3620 4986
