address,extracted_address,latitude,longitude,url,cleaned_url,url_type
Ministop -  Trương Vĩnh Ký,"212 Trương Vĩnh Ký, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7943579,106.6308498,"https://www.google.com/maps/place/MINISTOP%2BTr%C6%B0%C6%A1ng%2BV%C4%A9nh%2BK%C3%BD/@10.7943579,106.6308498,17z/data=!3m1!4b1!4m6!3m5!1s0x317529000c47913d:0xcea0eca8bf9ddacd!8m2!3d10.7943579!4d106.6308498!16s/g/11y0dy1gr9","https://www.google.com/maps/place/MINISTOP%2BTr%C6%B0%C6%A1ng%2BV%C4%A9nh%2BK%C3%BD/@10.7943579,106.6308498,17z/data=!3m1!4b1!4m6!3m5!1s0x317529000c47913d:0xcea0eca8bf9ddacd!8m2!3d10.7943579!4d106.6308498!16s/g/11y0dy1gr9",search+selected_place
Ministop -  Nguyễn Trãi 2,"927 Nguyễn Trãi, Phường 14, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7527876,106.6553383,"https://www.google.com/maps/place/MINISTOP/@10.7527876,106.6553383,17z/data=!3m1!4b1!4m6!3m5!1s0x31752faee0d81739:0x2c8c6fd591cf5121!8m2!3d10.7527876!4d106.6553383!16s/g/11fnw0sqgz","https://www.google.com/maps/place/MINISTOP/@10.7527876,106.6553383,17z/data=!3m1!4b1!4m6!3m5!1s0x31752faee0d81739:0x2c8c6fd591cf5121!8m2!3d10.7527876!4d106.6553383!16s/g/11fnw0sqgz",search+selected_place
Ministop -  Lê Văn Sỹ 2,"407B Đ. Lê Văn Sỹ, Phường 12, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7887404,106.6759977,"https://www.google.com/maps/place/MINISTOP%2B-%2BS269%2B-%2BL%C3%AA%2BV%C4%83n%2BS%E1%BB%B9%2B2/@10.7887404,106.6759977,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0011390e65:0x92279e08846e38fe!8m2!3d10.7887404!4d106.6759977!16s/g/11yhs09b58","https://www.google.com/maps/place/MINISTOP%2B-%2BS269%2B-%2BL%C3%AA%2BV%C4%83n%2BS%E1%BB%B9%2B2/@10.7887404,106.6759977,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0011390e65:0x92279e08846e38fe!8m2!3d10.7887404!4d106.6759977!16s/g/11yhs09b58",search+selected_place
Ministop -  Scenic Valley 2,"2 Đ. Quán Âm Bồ Tát, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7313368,106.7172979,"https://www.google.com/maps/place/MINISTOP%2BS268%2B-%2BSCENIC%2BVALLEY%2B2/@10.7313368,106.7172979,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0051cd8381:0x85abd69c5c6fa519!8m2!3d10.7313368!4d106.7172979!16s/g/11xz0js1mz","https://www.google.com/maps/place/MINISTOP%2BS268%2B-%2BSCENIC%2BVALLEY%2B2/@10.7313368,106.7172979,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0051cd8381:0x85abd69c5c6fa519!8m2!3d10.7313368!4d106.7172979!16s/g/11xz0js1mz",search+selected_place
Ministop -  Nơ Trang Long,"24 Nơ Trang Long, Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8047368,106.6951393,"https://www.google.com/maps/place/S267%2BMinistop/@10.8047368,106.6951393,17z/data=!3m1!4b1!4m6!3m5!1s0x317529004adb0c1f:0xa9619d04899e2cb0!8m2!3d10.8047368!4d106.6951393!16s/g/11zhzcwjt6","https://www.google.com/maps/place/S267%2BMinistop/@10.8047368,106.6951393,17z/data=!3m1!4b1!4m6!3m5!1s0x317529004adb0c1f:0xa9619d04899e2cb0!8m2!3d10.8047368!4d106.6951393!16s/g/11zhzcwjt6",search+selected_place
Ministop -  Trần Quốc Hoàn,"117 Đ. Trần Quốc Hoàn, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.8058828,106.6642476,"https://www.google.com/maps/place/MINISTOP%2B-%2BTR%E1%BA%A6N%2BQU%E1%BB%90C%2BHO%C3%80N/@10.8058828,106.6642476,17z/data=!3m1!4b1!4m6!3m5!1s0x317529002bc94a43:0x69381db8ded344c4!8m2!3d10.8058828!4d106.6642476!16s/g/11xncrd93n","https://www.google.com/maps/place/MINISTOP%2B-%2BTR%E1%BA%A6N%2BQU%E1%BB%90C%2BHO%C3%80N/@10.8058828,106.6642476,17z/data=!3m1!4b1!4m6!3m5!1s0x317529002bc94a43:0x69381db8ded344c4!8m2!3d10.8058828!4d106.6642476!16s/g/11xncrd93n",search+selected_place
Ministop -  Võ Oanh,"106 Nguyễn Gia Trí, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8043873,106.7160266,"https://www.google.com/maps/place/Ministop%2BVo%2BOanh/@10.8043873,106.7160266,17z/data=!3m1!4b1!4m6!3m5!1s0x317529acfbdb1863:0xa9a8653f253d6af6!8m2!3d10.8043873!4d106.7160266!16s/g/11t7dw7kc9","https://www.google.com/maps/place/Ministop%2BVo%2BOanh/@10.8043873,106.7160266,17z/data=!3m1!4b1!4m6!3m5!1s0x317529acfbdb1863:0xa9a8653f253d6af6!8m2!3d10.8043873!4d106.7160266!16s/g/11t7dw7kc9",search+selected_place
Ministop -  Tô Vĩnh Diện,"3A Tô Vĩnh Diện, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8523923,106.7667698,"https://www.google.com/maps/place/MINISTOP%2BS264%2B-%2BT%C3%94%2BV%C4%A8NH%2BDI%E1%BB%86N/@10.8523923,106.7667698,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270067c951e1:0x7c0e13de2d04a91!8m2!3d10.8523923!4d106.7667698!16s/g/11xlpl0qd_","https://www.google.com/maps/place/MINISTOP%2BS264%2B-%2BT%C3%94%2BV%C4%A8NH%2BDI%E1%BB%86N/@10.8523923,106.7667698,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270067c951e1:0x7c0e13de2d04a91!8m2!3d10.8523923!4d106.7667698!16s/g/11xlpl0qd_",search+selected_place
Ministop -  Hoàng Việt 3,"22 Hoàng Việt, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7953043,106.6590358,"https://www.google.com/maps/place/Ministop%2B-%2BS263%2B-%2BHo%C3%A0ng%2BVi%E1%BB%87t/@10.7953043,106.6590358,17z/data=!3m1!4b1!4m6!3m5!1s0x317529007611b5d1:0x528700dbb7bb77e7!8m2!3d10.7953043!4d106.6590358!16s/g/11y7jz_j_q","https://www.google.com/maps/place/Ministop%2B-%2BS263%2B-%2BHo%C3%A0ng%2BVi%E1%BB%87t/@10.7953043,106.6590358,17z/data=!3m1!4b1!4m6!3m5!1s0x317529007611b5d1:0x528700dbb7bb77e7!8m2!3d10.7953043!4d106.6590358!16s/g/11y7jz_j_q",search+selected_place
Ministop -  Đường số 20,"29 Đ. Số 20, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8277355,106.7228442,"https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2B261%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B20/@10.8277355,106.7228442,17z/data=!3m1!4b1!4m6!3m5!1s0x317529004175dbe3:0xe58865645e8ed5a0!8m2!3d10.8277355!4d106.7228442!16s/g/11wc4j87ry","https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2B261%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B20/@10.8277355,106.7228442,17z/data=!3m1!4b1!4m6!3m5!1s0x317529004175dbe3:0xe58865645e8ed5a0!8m2!3d10.8277355!4d106.7228442!16s/g/11wc4j87ry",search+selected_place
Ministop -  Đường số 1,"107 Đ. Số 1, Phường Thông Tây Hội, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8458136,106.6613865,"https://www.google.com/maps/place/Ministop%2B%C4%91%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B1/@10.8458136,106.6613865,17z/data=!3m1!4b1!4m6!3m5!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!16s/g/11wq97szbh","https://www.google.com/maps/place/Ministop%2B%C4%91%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B1/@10.8458136,106.6613865,17z/data=!3m1!4b1!4m6!3m5!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!16s/g/11wq97szbh",search+selected_place
Ministop -  Lý Chính Thắng,"228 Lý Chính Thắng, Phường 9, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7789479,106.6818124,"https://www.google.com/maps/place/CHTL%2BMinistop%2B-%2BS260%2B-%2BL%C3%BD%2BCh%C3%ADnh%2BTh%E1%BA%AFng/@10.7789479,106.6818124,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f006ffb8135:0xcd8bf4d969c7c31f!8m2!3d10.7789479!4d106.6818124!16s/g/11w4cb_56h","https://www.google.com/maps/place/CHTL%2BMinistop%2B-%2BS260%2B-%2BL%C3%BD%2BCh%C3%ADnh%2BTh%E1%BA%AFng/@10.7789479,106.6818124,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f006ffb8135:0xcd8bf4d969c7c31f!8m2!3d10.7789479!4d106.6818124!16s/g/11w4cb_56h",search+selected_place
Ministop -  Cư xá Phú Lâm,"48 Lô C Lý Chiêu Hoàng, Phường 10, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7377209,106.6298096,"https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2B259%2B-%2BC%C6%B0%2Bx%C3%A1%2BPh%C3%BA%2BL%C3%A2m%2BD/@10.7377209,106.6298096,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0067a8de63:0x712161c761860643!8m2!3d10.7377209!4d106.6298096!16s/g/11wc9lm7rc","https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2B259%2B-%2BC%C6%B0%2Bx%C3%A1%2BPh%C3%BA%2BL%C3%A2m%2BD/@10.7377209,106.6298096,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0067a8de63:0x712161c761860643!8m2!3d10.7377209!4d106.6298096!16s/g/11wc9lm7rc",search+selected_place
Ministop -  Lê Minh Xuân,"102 Lê Minh Xuân, Phường 7, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7870851,106.6540672,"https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2BMinh%2BXu%C3%A2n/@10.7870851,106.6540672,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0078501f95:0x83a3d5ad6fab7638!8m2!3d10.7870851!4d106.6540672!16s/g/11w3vbqzf9","https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2BMinh%2BXu%C3%A2n/@10.7870851,106.6540672,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0078501f95:0x83a3d5ad6fab7638!8m2!3d10.7870851!4d106.6540672!16s/g/11w3vbqzf9",search+selected_place
Ministop -  Đường số 29,"102 Đường Số 29, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7568145,106.611728,"https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS257%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B29/@10.7568145,106.611728,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0009d9f3f5:0x7d10875e351a63b3!8m2!3d10.7568145!4d106.611728!16s/g/11y6b46zks","https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS257%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B29/@10.7568145,106.611728,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0009d9f3f5:0x7d10875e351a63b3!8m2!3d10.7568145!4d106.611728!16s/g/11y6b46zks",search+selected_place
Ministop -  Tân Sơn Nhì 3,"293 Đ. Tân Kỳ Tân Quý, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.8021666,106.6265805,"https://www.google.com/maps/place/MINISTOP%2B-%2BT%C3%82N%2BK%E1%BB%B2%2BT%C3%82N%2BQU%C3%9D/@10.8021666,106.6265805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!16s/g/11pf681q26","https://www.google.com/maps/place/MINISTOP%2B-%2BT%C3%82N%2BK%E1%BB%B2%2BT%C3%82N%2BQU%C3%9D/@10.8021666,106.6265805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!16s/g/11pf681q26",search+selected_place
Ministop -  Tân Kỳ Tân Quý 3,"293 Đ. Tân Kỳ Tân Quý, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.8021666,106.6265805,"https://www.google.com/maps/place/MINISTOP%2B-%2BT%C3%82N%2BK%E1%BB%B2%2BT%C3%82N%2BQU%C3%9D/@10.8021666,106.6265805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!16s/g/11pf681q26","https://www.google.com/maps/place/MINISTOP%2B-%2BT%C3%82N%2BK%E1%BB%B2%2BT%C3%82N%2BQU%C3%9D/@10.8021666,106.6265805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!16s/g/11pf681q26",search+selected_place
Ministop -  Alnata Plus – Celadon City,"S2.0.02 Đ. Tân Thạnh, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 70000, Vietnam",10.8039193,106.6167408,"https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS254%2B-%2BCeladon%2BCity/@10.8039193,106.6167408,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b005445caf1:0xb75d59c613fde84!8m2!3d10.8039193!4d106.6167408!16s/g/11w3lspy4c","https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS254%2B-%2BCeladon%2BCity/@10.8039193,106.6167408,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b005445caf1:0xb75d59c613fde84!8m2!3d10.8039193!4d106.6167408!16s/g/11w3lspy4c",search+selected_place
Ministop -  Đường 154,"223 Đ. 154, Khu Phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8648481,106.8108131,"https://www.google.com/maps/place/Ministop%2BTopaz%2BHome%2B2/@10.8648481,106.8108131,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270004299aa7:0x6027059844f6f3b1!8m2!3d10.8648481!4d106.8108131!16s/g/11w3bv9qcq","https://www.google.com/maps/place/Ministop%2BTopaz%2BHome%2B2/@10.8648481,106.8108131,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270004299aa7:0x6027059844f6f3b1!8m2!3d10.8648481!4d106.8108131!16s/g/11w3bv9qcq",search+selected_place
Ministop -  Tô Hiến Thành,"163 Đ. Tô Hiến Thành, Phường 13, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7805285,106.6691317,"https://www.google.com/maps/place/Ministop/@10.7805285,106.6691317,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0058cc8acd:0xe2388717e1b34937!8m2!3d10.7805285!4d106.6691317!16s/g/11vzgg48fb","https://www.google.com/maps/place/Ministop/@10.7805285,106.6691317,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0058cc8acd:0xe2388717e1b34937!8m2!3d10.7805285!4d106.6691317!16s/g/11vzgg48fb",search+selected_place
Ministop -  Westgate,"MHRP+3G Chung cư Westgate, TT. Tân Túc, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.6902398,106.5862555,"https://www.google.com/maps/place/Ministop%2B-%2BWestgate/@10.6902398,106.5862555,17z/data=!3m1!4b1!4m6!3m5!1s0x317533000fa7efe7:0x6c66ad9c7427587c!8m2!3d10.6902398!4d106.5862555!16s/g/11y43xgh7w","https://www.google.com/maps/place/Ministop%2B-%2BWestgate/@10.6902398,106.5862555,17z/data=!3m1!4b1!4m6!3m5!1s0x317533000fa7efe7:0x6c66ad9c7427587c!8m2!3d10.6902398!4d106.5862555!16s/g/11y43xgh7w",search+selected_place
Ministop -  Chương Dương 2,"24A Chương Dương, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8518964,106.7600827,"https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS249%2B-%2BCh%C6%B0%C6%A1ng%2BD%C6%B0%C6%A1ng/@10.8518964,106.7600827,17z/data=!3m1!4b1!4m6!3m5!1s0x317527003eb8b265:0xb66c1c8a40cc9da4!8m2!3d10.8518964!4d106.7600827!16s/g/11w91xtj68","https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS249%2B-%2BCh%C6%B0%C6%A1ng%2BD%C6%B0%C6%A1ng/@10.8518964,106.7600827,17z/data=!3m1!4b1!4m6!3m5!1s0x317527003eb8b265:0xb66c1c8a40cc9da4!8m2!3d10.8518964!4d106.7600827!16s/g/11w91xtj68",search+selected_place
Ministop -  UOA Tower,"6 Tân Trào, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7301206,106.7246932,"https://www.google.com/maps/place/Ministop%2B-%2BUOA%2BTower/@10.7301206,106.7246932,17z/data=!3m1!4b1!4m6!3m5!1s0x31752500042a5461:0xebe8bf52a1f4bea1!8m2!3d10.7301206!4d106.7246932!16s/g/11y3vq_2r4","https://www.google.com/maps/place/Ministop%2B-%2BUOA%2BTower/@10.7301206,106.7246932,17z/data=!3m1!4b1!4m6!3m5!1s0x31752500042a5461:0xebe8bf52a1f4bea1!8m2!3d10.7301206!4d106.7246932!16s/g/11y3vq_2r4",search+selected_place
Ministop -  Mạc Đĩnh Chi 2,"65BIS Mạc Đĩnh Chi, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7879076,106.6958575,"https://www.google.com/maps/place/Ministop%2B-%2B65bis%2BM%E1%BA%A1c%2B%C4%90%C4%A9nh%2BChi/@10.7879076,106.6958575,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f002457f085:0x951193ca4b0a3823!8m2!3d10.7879076!4d106.6958575!16s/g/11vwrlsk_d","https://www.google.com/maps/place/Ministop%2B-%2B65bis%2BM%E1%BA%A1c%2B%C4%90%C4%A9nh%2BChi/@10.7879076,106.6958575,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f002457f085:0x951193ca4b0a3823!8m2!3d10.7879076!4d106.6958575!16s/g/11vwrlsk_d",search+selected_place
Ministop -  Điện Biên Phủ 2,"215 Điện Biên Phủ, Phường 2, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8004298,106.7067983,"https://www.google.com/maps/place/Ministop%2BVietnam%2Bcompany%2Blimited/@10.8004298,106.7067983,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f373ef3a5b1:0x569a2a75929fd426!8m2!3d10.8004298!4d106.7067983!16s/g/11f2b70817","https://www.google.com/maps/place/Ministop%2BVietnam%2Bcompany%2Blimited/@10.8004298,106.7067983,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f373ef3a5b1:0x569a2a75929fd426!8m2!3d10.8004298!4d106.7067983!16s/g/11f2b70817",search+selected_place
Ministop -  Lê Quang Định 2,"484 Lê Quang Định, Phường 11, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8142932,106.6897471,"https://www.google.com/maps/place/MINISTOP/@10.8142932,106.6897471,17z/data=!3m1!4b1!4m6!3m5!1s0x317528e85f757187:0xb16fd146e3121940!8m2!3d10.8142932!4d106.6897471!16s/g/11cs16zn7w","https://www.google.com/maps/place/MINISTOP/@10.8142932,106.6897471,17z/data=!3m1!4b1!4m6!3m5!1s0x317528e85f757187:0xb16fd146e3121940!8m2!3d10.8142932!4d106.6897471!16s/g/11cs16zn7w",search+selected_place
Ministop -  An Dương Vương,"822-824 An Dương Vương, Phường 13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532575,106.6244107,"https://www.google.com/maps/place/MINISTOP%2B-%2BS243%2B-%2BAn%2BD%C6%B0%C6%A1ng%2BV%C6%B0%C6%A1ng/@10.7532575,106.6244107,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0059628c91:0x4c7b780104f45cfe!8m2!3d10.7532575!4d106.6244107!16s/g/11vx25nyg4","https://www.google.com/maps/place/MINISTOP%2B-%2BS243%2B-%2BAn%2BD%C6%B0%C6%A1ng%2BV%C6%B0%C6%A1ng/@10.7532575,106.6244107,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0059628c91:0x4c7b780104f45cfe!8m2!3d10.7532575!4d106.6244107!16s/g/11vx25nyg4",search+selected_place
Ministop -  Hòa Bình,"55 Đ. Hòa Bình, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7697429,106.6332897,"https://www.google.com/maps/place/Ministop%2B53%2BHo%C3%A0%2BB%C3%ACnh/@10.7697429,106.6332897,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f001f57fd0d:0x87ac552f6c314a52!8m2!3d10.7697429!4d106.6332897!16s/g/11wfj7_h7k","https://www.google.com/maps/place/Ministop%2B53%2BHo%C3%A0%2BB%C3%ACnh/@10.7697429,106.6332897,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f001f57fd0d:0x87ac552f6c314a52!8m2!3d10.7697429!4d106.6332897!16s/g/11wfj7_h7k",search+selected_place
Ministop -  Đại Lộ 3,"163 Đại Lộ 3, Phước Bình, Quận 9, Thành phố Hồ Chí Minh, Vietnam",10.8126285,106.7719921,"https://www.google.com/maps/place/Ministop%2B-%2BC%C4%90KT%2B%C4%90%E1%BB%91i%2BNgo%E1%BA%A1i/@10.8126285,106.7719921,17z/data=!3m1!4b1!4m6!3m5!1s0x317526f674a4dd07:0xa861f71f0ce7c3a!8m2!3d10.8126285!4d106.7719921!16s/g/11xdz_1_2","https://www.google.com/maps/place/Ministop%2B-%2BC%C4%90KT%2B%C4%90%E1%BB%91i%2BNgo%E1%BA%A1i/@10.8126285,106.7719921,17z/data=!3m1!4b1!4m6!3m5!1s0x317526f674a4dd07:0xa861f71f0ce7c3a!8m2!3d10.8126285!4d106.7719921!16s/g/11xdz_1_2",search+selected_place
Ministop -  Đường số 12,"13 Đ.Số 12, Khu đô thị An Phú An Khánh, Thủ Đức, Thành phố Hồ Chí Minh 71109, Vietnam",10.7925193,106.7319065,"https://www.google.com/maps/place/MINISTOP%2B-%2BS239%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B12/@10.7925193,106.7319065,17z/data=!3m1!4b1!4m6!3m5!1s0x317527002a111fc5:0x437c1c5d03656612!8m2!3d10.7925193!4d106.7319065!16s/g/11vz94j1vy","https://www.google.com/maps/place/MINISTOP%2B-%2BS239%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B12/@10.7925193,106.7319065,17z/data=!3m1!4b1!4m6!3m5!1s0x317527002a111fc5:0x437c1c5d03656612!8m2!3d10.7925193!4d106.7319065!16s/g/11vz94j1vy",search+selected_place
Ministop -  Kha Vạn Cân,"819 Đ. Kha Vạn Cân, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8570387,106.7568879,"https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS240%2B-%2BKha%2BV%E1%BA%A1n%2BC%C3%A2n/@10.8570387,106.7568879,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270036bdf1e1:0x155c0075c207cf60!8m2!3d10.8570387!4d106.7568879!16s/g/11vy3c27h3","https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS240%2B-%2BKha%2BV%E1%BA%A1n%2BC%C3%A2n/@10.8570387,106.7568879,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270036bdf1e1:0x155c0075c207cf60!8m2!3d10.8570387!4d106.7568879!16s/g/11vy3c27h3",search+selected_place
Ministop -  Đại học Văn Lang,"TK17/1 Nguyễn Cảnh Chân, Cầu Kho, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7581011,106.6885685,"https://www.google.com/maps/place/MINISTOP%2BNguy%E1%BB%85n%2BC%E1%BA%A3nh%2BCh%C3%A2n/@10.7581011,106.6885685,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa0d63f4303:0x6468aec8016a5d50!8m2!3d10.7581011!4d106.6885685!16s/g/11gh4mb3t0","https://www.google.com/maps/place/MINISTOP%2BNguy%E1%BB%85n%2BC%E1%BA%A3nh%2BCh%C3%A2n/@10.7581011,106.6885685,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa0d63f4303:0x6468aec8016a5d50!8m2!3d10.7581011!4d106.6885685!16s/g/11gh4mb3t0",search+selected_place
Ministop -  Dương Đức Hiền,"33-35 Dương Đức Hiền, Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.8090025,106.6269935,"https://www.google.com/maps/place/Ministop%2BT%C3%A2y%2BTh%E1%BA%A1nh/@10.8090025,106.6269935,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b0053c1a157:0x9332ea0246d89baf!8m2!3d10.8090025!4d106.6269935!16s/g/11vps981by","https://www.google.com/maps/place/Ministop%2BT%C3%A2y%2BTh%E1%BA%A1nh/@10.8090025,106.6269935,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b0053c1a157:0x9332ea0246d89baf!8m2!3d10.8090025!4d106.6269935!16s/g/11vps981by",search+selected_place
