,name,extracted_address,latitude,longitude,url,cleaned_url,url_type,address,addr_cos_sim,annotated_url
15,Ministop -  Tân Quý 2,"446 Đ. Tân Kỳ Tân Quý, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7985708,106.6165472,"https://www.google.com/maps/place/Ministop%2BS210%2B-%2B446%2BT%C3%A2n%2BK%E1%BB%B3%2BT%C3%A2n%2BQu%C3%BD/@10.7985708,106.6165472,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b2d5ecd5969:0x2616307ab6825485!8m2!3d10.7985708!4d106.6165472!16s/g/11kqrg8sk2","https://www.google.com/maps/place/Ministop%2BS210%2B-%2B446%2BT%C3%A2n%2BK%E1%BB%B3%2BT%C3%A2n%2BQu%C3%BD/@10.7985708,106.6165472,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b2d5ecd5969:0x2616307ab6825485!8m2!3d10.7985708!4d106.6165472!16s/g/11kqrg8sk2",search+selected_place,"192 - 194 Tân Quý, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh.",0.80181277,"https://www.google.com/maps/place/MINISTOP+-+T%C3%82N+K%E1%BB%B2+T%C3%82N+QU%C3%9D/@10.8021666,106.6178258,15z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgMTkyIC0gMTk0IFTDom4gUXXDvSwgUGjGsOG7nW5nIFTDom4gUXXDvSwgUXXhuq1uIFTDom4gUGjDuiwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLg!3m6!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!15sCmFtaW5pc3RvcCAxOTIgLSAxOTQgVMOibiBRdcO9LCBQaMaw4budbmcgVMOibiBRdcO9LCBRdeG6rW4gVMOibiBQaMO6LCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmguIgOIAQFaXSJbbWluaXN0b3AgMTkyIDE5NCB0w6JuIHF1w70gcGjGsOG7nW5nIHTDom4gcXXDvSBxdeG6rW4gdMOibiBwaMO6IHRow6BuaCBwaOG7kSBo4buTIGNow60gbWluaJIBEWNvbnZlbmllbmNlX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU42ZG5ONVdUTlJSUkFC4AEA-gEECAAQSQ!16s%2Fg%2F11pf681q26?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
16,Ministop -  Trần Bình Trọng,"52A Trần Bình Trọng, Phường 5, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8127055,106.6879861,"https://www.google.com/maps/place/MINISTOP/@10.8127055,106.6879861,17z/data=!3m1!4b1!4m6!3m5!1s0x3175295cffff2989:0x3d988226a14d5c63!8m2!3d10.8127055!4d106.6879861!16s/g/11krtx7b82","https://www.google.com/maps/place/MINISTOP/@10.8127055,106.6879861,17z/data=!3m1!4b1!4m6!3m5!1s0x3175295cffff2989:0x3d988226a14d5c63!8m2!3d10.8127055!4d106.6879861!16s/g/11krtx7b82",search+selected_place,"52G Trần Bình Trọng, Phường 05, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",0.84664166,"https://www.google.com/maps/place/MINISTOP/@10.8127055,106.6879861,17z/data=!3m1!4b1!4m6!3m5!1s0x3175295cffff2989:0x3d988226a14d5c63!8m2!3d10.8127055!4d106.6879861!16s%2Fg%2F11krtx7b82?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
17,Ministop -  Mã Lò,"102 Đường Số 29, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7568145,106.611728,"https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS257%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B29/@10.7568145,106.611728,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0009d9f3f5:0x7d10875e351a63b3!8m2!3d10.7568145!4d106.611728!16s/g/11y6b46zks","https://www.google.com/maps/place/CHTL%2B-%2BMINISTOP%2B-%2BS257%2B-%2B%C4%90%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B29/@10.7568145,106.611728,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0009d9f3f5:0x7d10875e351a63b3!8m2!3d10.7568145!4d106.611728!16s/g/11y6b46zks",search+selected_place,"168 Mã Lò, Khu phố 2, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh.",0.75673234,"https://www.google.com/maps/place/MNS+M%C3%A3+L%C3%B2/@10.7648187,106.604,21z/data=!4m15!1m8!3m7!1s0x31752c477365dacf:0x521265656c22a6c3!2zMTY4IE3DoyBMw7IsIELDrG5oIFRy4buLIMSQw7RuZyBBLCBCw6xuaCBUw6JuLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmgsIFZpZXRuYW0!3b1!8m2!3d10.7648115!4d106.6040554!16s%2Fg%2F11hblpwb_8!3m5!1s0x31752d0053e378cd:0xd2294277bff55dce!8m2!3d10.7648218!4d106.6041478!16s%2Fg%2F11vt0m6b3z?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
18,Ministop -  Lê Đức Thọ 2,"527 Đ. Lê Đức Thọ, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.8463217,106.6704441,"https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2B%C4%90%E1%BB%A9c%2BTh%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s/g/11syj81266","https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2B%C4%90%E1%BB%A9c%2BTh%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s/g/11syj81266",search+selected_place,"1177 Lê Đức Thọ, Phường 15, Quận Gò Vấp, Thành phố Hồ Chí Minh.",0.7942897,"https://www.google.com/maps/place/Ministop/@10.8541806,106.652736,16z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgMTE3NyBMw6ogxJDhu6ljIFRo4buNLCBQaMaw4budbmcgMTUsIFF14bqtbiBHw7IgVuG6pXAsIFRow6BuaCBwaOG7kSBI4buTIENow60gTWluaC4!3m6!1s0x3175297c7530748f:0xa0e494ffd4ec42c6!8m2!3d10.8541806!4d106.6571134!15sClxtaW5pc3RvcCAxMTc3IEzDqiDEkOG7qWMgVGjhu40sIFBoxrDhu51uZyAxNSwgUXXhuq1uIEfDsiBW4bqlcCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLiIDiAEBWloiWG1pbmlzdG9wIDExNzcgbMOqIMSR4bupYyB0aOG7jSBwaMaw4budbmcgMTUgcXXhuq1uIGfDsiB24bqlcCB0aMOgbmggcGjhu5EgaOG7kyBjaMOtIG1pbmiSAQ1ncm9jZXJ5X3N0b3Jl4AEA!16s%2Fg%2F11v4jglpwz?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
19,Ministop -  Cư Xá Lữ Gia,"43B Đường Số 2, Khu Phố 2, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7717332,106.6546196,"https://www.google.com/maps/place/Mini%2BStop/@10.7717332,106.6546196,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f27fd7bd077:0x1c7d2e440ee8a00!8m2!3d10.7717332!4d106.6546196!16s/g/11l5x2kb43","https://www.google.com/maps/place/Mini%2BStop/@10.7717332,106.6546196,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f27fd7bd077:0x1c7d2e440ee8a00!8m2!3d10.7717332!4d106.6546196!16s/g/11l5x2kb43",search+selected_place,"77B Đường số 2 Cư Xá Lữ Gia, Phường 15, Quận 11, Thành phố Hồ Chí Minh.",0.82827854,"https://www.google.com/maps/place/Mini+Stop/@10.7717869,106.6544805,21z/data=!4m15!1m8!3m7!1s0x31752ec044e8b2a9:0xfd67c0b8a52d1744!2zNzdCIMSQxrDhu51uZyBT4buRIDIsIFBoxrDhu51uZyAxNSwgUXXhuq1uIDExLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmgsIFZpZXRuYW0!3b1!8m2!3d10.7718043!4d106.6546874!16s%2Fg%2F11t40gjcm9!3m5!1s0x31752f27fd7bd077:0x1c7d2e440ee8a00!8m2!3d10.7717332!4d106.6546196!16s%2Fg%2F11l5x2kb43?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
20,Ministop -  One Verandah,"1 Tạ Hiện, Phường Thạnh Mỹ Lợi, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7768961,106.7515739,"https://www.google.com/maps/place/Ministop%2BOne%2BVerandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s/g/11vpdlvtwk","https://www.google.com/maps/place/Ministop%2BOne%2BVerandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s/g/11vpdlvtwk",search+selected_place,"Cửa hàng thương mại số SH11 và SH12, Dự án One Verandah, số 02 đường Bát Nàn, Khu phố 01, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.",0.7657127,"https://www.google.com/maps/place/Ministop+One+Verandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s%2Fg%2F11vpdlvtwk?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
21,Ministop -  Lý Thánh Tông,"46 Lý Thánh Tông, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh 70000, Vietnam",10.7670654,106.6300416,"https://www.google.com/maps/place/Ministop%2BL%C3%BD%2BTh%C3%A1nh%2BT%C3%B4ng%2B-%2BS200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s/g/11st68zc7k","https://www.google.com/maps/place/Ministop%2BL%C3%BD%2BTh%C3%A1nh%2BT%C3%B4ng%2B-%2BS200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s/g/11st68zc7k",search+selected_place,"46 Lý Thánh Tông, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh.",0.84460944,"https://www.google.com/maps/place/Ministop+L%C3%BD+Th%C3%A1nh+T%C3%B4ng+-+S200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s%2Fg%2F11st68zc7k?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
22,Ministop -  Đường số 59,"107 Đ. Số 1, Phường Thông Tây Hội, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8458136,106.6613865,"https://www.google.com/maps/place/Ministop%2B%C4%91%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B1/@10.8458136,106.6613865,17z/data=!3m1!4b1!4m6!3m5!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!16s/g/11wq97szbh","https://www.google.com/maps/place/Ministop%2B%C4%91%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B1/@10.8458136,106.6613865,17z/data=!3m1!4b1!4m6!3m5!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!16s/g/11wq97szbh",search+selected_place,"83 Đường số 59, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh",0.8144046,"https://www.google.com/maps/place/Ministops/@10.854558,106.6509065,20z/data=!4m14!1m7!3m6!1s0x317529007927a555:0x18b1ab7f4b421f2a!2sMinistops!8m2!3d10.8546417!4d106.6511678!16s%2Fg%2F11xgrc78d_!3m5!1s0x317529007927a555:0x18b1ab7f4b421f2a!8m2!3d10.8546417!4d106.6511678!16s%2Fg%2F11xgrc78d_?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
23,Ministop -  Thạch Lam 2,"113 Đ. Thạch Lam, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7769422,106.6300744,"https://www.google.com/maps/place/MINISTOP/@10.7769422,106.6300744,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fae15a8f369:0x47cdd9483520eeaf!8m2!3d10.7769422!4d106.6300744!16s/g/11tk27690x","https://www.google.com/maps/place/MINISTOP/@10.7769422,106.6300744,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fae15a8f369:0x47cdd9483520eeaf!8m2!3d10.7769422!4d106.6300744!16s/g/11tk27690x",search+selected_place,"280 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh.",0.8357531,"https://www.google.com/maps/place/MINISTOP/@10.7790501,106.6248131,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d376d9e8e07:0xf01cfa3edc78d52c!8m2!3d10.7790501!4d106.6248131!16s%2Fg%2F11txfbgz5_?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
24,Ministop -  Bùi Quang Là,"92-94 Bùi Quang Là, Phường 12, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",10.8350598,106.6395588,"https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s/g/11jt4g1qq0","https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s/g/11jt4g1qq0",search+selected_place,"92 – 94 Bùi Quang Là, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh.",0.8379239,"https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s%2Fg%2F11jt4g1qq0?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
25,Ministop -  Topaz City,"223 Đ. 154, Khu Phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8648481,106.8108131,"https://www.google.com/maps/place/Ministop%2BTopaz%2BHome%2B2/@10.8648481,106.8108131,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270004299aa7:0x6027059844f6f3b1!8m2!3d10.8648481!4d106.8108131!16s/g/11w3bv9qcq","https://www.google.com/maps/place/Ministop%2BTopaz%2BHome%2B2/@10.8648481,106.8108131,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270004299aa7:0x6027059844f6f3b1!8m2!3d10.8648481!4d106.8108131!16s/g/11w3bv9qcq",search+selected_place,"Lô thương mại dịch vụ B1 tầng 1, Chung cư Topaz City - 39 Cao Lỗ, Phường 04, Quận 08, Thành phố Hồ Chí Minh.",0.67867243,"https://www.google.com/maps/place/Ministop/@10.7379039,106.677294,17z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgQ2h1bmcgY8awIFRvcGF6IENpdHkgLSAzOSBDYW8gTOG7lywgUGjGsOG7nW5nIDA0LCBRdeG6rW4gMDgsIFRow6BuaCBwaOG7kSBI4buTIENow60gTWluaC4!3m6!1s0x31752f25e4c62179:0x8dfb9a685bbfdf8e!8m2!3d10.7379039!4d106.6794827!15sCmJtaW5pc3RvcCBDaHVuZyBjxrAgVG9wYXogQ2l0eSAtIDM5IENhbyBM4buXLCBQaMaw4budbmcgMDQsIFF14bqtbiAwOCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLiIDiAEBWl4iXG1pbmlzdG9wIGNodW5nIGPGsCB0b3BheiBjaXR5IDM5IGNhbyBs4buXIHBoxrDhu51uZyAwNCBxdeG6rW4gMDggdGjDoG5oIHBo4buRIGjhu5MgY2jDrSBtaW5okgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQzTkdGR2JGWk1XRlp6WlVVMVdXSjVNVk5hTW04MVV6Sk9kMDR4UlJBQuABAPoBBAgAEEM!16s%2Fg%2F11tspyl5t4?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
26,Ministop -  Đường số 10,"86 Đường số 10, P.13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532715,106.6274072,"https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh","https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh",search+selected_place,"86 – 88 Đường số 10, Phường 13, Quận 06, Thành phố Hồ Chí Minh.",0.8375623,"https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s%2Fg%2F11s86f18rh?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
27,Ministop -  Water Point,"Bắc Sơn, Trảng Bom District, Dong Nai, Vietnam",10.9663656,106.9547279,"https://www.google.com/maps/place/Mini%2BStop/@10.9663656,106.9547279,17z/data=!3m1!4b1!4m6!3m5!1s0x3174e721466e4a0f:0xcf898445c430840!8m2!3d10.9663656!4d106.9547279!16s/g/11hm427vtn","https://www.google.com/maps/place/Mini%2BStop/@10.9663656,106.9547279,17z/data=!3m1!4b1!4m6!3m5!1s0x3174e721466e4a0f:0xcf898445c430840!8m2!3d10.9663656!4d106.9547279!16s/g/11hm427vtn",search+selected_place,"Tầng trệt gian hàng số 02, Trạm xe buýt và khu thương mại dịch vụ thuộc Lô MC5 thuộc khu đô thị mới Vàm Cỏ Đông, Xã An Thạnh, Huyện Bến Lức, Tỉnh Long An.",0.52042764,"https://www.google.com/maps/place/Ministop/@10.657796,106.4596771,17z/data=!3m1!4b1!4m6!3m5!1s0x310acd0357c09003:0x350b48a2bcbd7abb!8m2!3d10.657796!4d106.4596771!16s%2Fg%2F11tbz0ptw6?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
28,Ministop -  Akari City,"PJ84+WXV, 77 Võ Văn Kiệt, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7173998,106.6073924,"https://www.google.com/maps/place/Aeon%2BMinistop%2BAkari%2BCity%2BAK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s/g/11t4cc6r10","https://www.google.com/maps/place/Aeon%2BMinistop%2BAkari%2BCity%2BAK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s/g/11t4cc6r10",search+selected_place,"AK5-00.01 Akari City, 77 Võ Văn Kiệt P.An Lạc, Q.Bình Tân, TP.HCM",0.6508765,"https://www.google.com/maps/place/Aeon+Ministop+Akari+City+AK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s%2Fg%2F11t4cc6r10?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
29,Ministop -  Đường số 6,"86 Đường số 10, P.13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532715,106.6274072,"https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh","https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh",search+selected_place,"165 Đường số 6, Phường Bình Trị Đông B, Quận Bình Tân, TP. HCM",0.79149926,"https://www.google.com/maps/place/Ministop/@10.7535445,106.618983,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d005d5d485b:0x1f2aafef8ccb1c65!8m2!3d10.7535445!4d106.618983!16s%2Fg%2F11wwhsq81q?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
30,Ministop -  Lê Đức Thọ,"527 Đ. Lê Đức Thọ, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.8463217,106.6704441,"https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2B%C4%90%E1%BB%A9c%2BTh%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s/g/11syj81266","https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2B%C4%90%E1%BB%A9c%2BTh%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s/g/11syj81266",search+selected_place,527 Lê Đức Thọ P.16 Q.Gò Vấp,0.78717697,"https://www.google.com/maps/place/MINISTOP+-+L%C3%AA+%C4%90%E1%BB%A9c+Th%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s%2Fg%2F11syj81266?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
31,Ministop -  Tô Hiệu,"58k Đ. Tô Hiệu, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7699177,106.6268392,"https://www.google.com/maps/place/Ministop%2BT%C3%B4%2BHi%E1%BB%87u/@10.7699177,106.6268392,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0960436181:0x3d00848b49f7f57a!8m2!3d10.7699177!4d106.6268392!16s/g/11rzs45rsb","https://www.google.com/maps/place/Ministop%2BT%C3%B4%2BHi%E1%BB%87u/@10.7699177,106.6268392,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0960436181:0x3d00848b49f7f57a!8m2!3d10.7699177!4d106.6268392!16s/g/11rzs45rsb",search+selected_place,"57K Tô Hiệu, P.Hiệp Tân, Q.Tân Phú",0.7694231,"https://www.google.com/maps/place/Ministop+T%C3%B4+Hi%E1%BB%87u/@10.7699177,106.6268392,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0960436181:0x3d00848b49f7f57a!8m2!3d10.7699177!4d106.6268392!16s%2Fg%2F11rzs45rsb?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
