,name,extracted_address,latitude,longitude,url,cleaned_url,url_type,address,addr_cos_sim,annotated_url
32,Ministop -  Sunwah Pearl,"QPQ9+F8G, Đường D8, Saigon Pearl, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.7886989,106.7183382,"https://www.google.com/maps/place/MINISTOP/@10.7886989,106.7183382,17z/data=!3m1!4b1!4m6!3m5!1s0x317529bc0e30cb97:0x2ed053856213a833!8m2!3d10.7886989!4d106.7183382!16s/g/11q26250s8","https://www.google.com/maps/place/MINISTOP/@10.7886989,106.7183382,17z/data=!3m1!4b1!4m6!3m5!1s0x317529bc0e30cb97:0x2ed053856213a833!8m2!3d10.7886989!4d106.7183382!16s/g/11q26250s8",search+selected_place,"Căn hộ thương mại số S-16 gồm 01 Tầng Thuộc Dự Án Sunwah Pearl, số 90 Nguyễn Hữu Cảnh, phường 22, quận Bình Thạnh, TP. HCM",0.60164243,"https://www.google.com/maps/place/MINISTOP/@10.7886863,106.7177796,19z/data=!4m9!1m2!2m1!1zQ8SDbiBo4buZIHRoxrDGoW5nIG3huqFpIHPhu5EgUy0xNiBn4buTbSAwMSBU4bqnbmcgVGh14buZYyBE4buxIMOBbiBTdW53YWggUGVhcmwsIHPhu5EgOTAgTmd1eeG7hW4gSOG7r3UgQ-G6o25oLCBwaMaw4budbmcgMjIsIHF14bqtbiBCw6xuaCBUaOG6oW5oLCBUUC4gSENN!3m5!1s0x317529bc0e30cb97:0x2ed053856213a833!8m2!3d10.7886989!4d106.7183382!16s%2Fg%2F11q26250s8?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
33,Ministop -  Safira D,"179 Đ. Võ Chí Công, Bình Trưng Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.801393,106.7938978,"https://www.google.com/maps/place/Ministop%2BSafira/@10.801393,106.7938978,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270047803f49:0x420d5f80cd7f5213!8m2!3d10.801393!4d106.7938978!16s/g/11w1jy8c8l","https://www.google.com/maps/place/Ministop%2BSafira/@10.801393,106.7938978,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270047803f49:0x420d5f80cd7f5213!8m2!3d10.801393!4d106.7938978!16s/g/11w1jy8c8l",search+selected_place,"Căn D2.01.04-TM tại tầng 01 và tầng 02 của tháp D2 thuộc Khu nhà ở cao tầng Công ty Saphire tại số 454 đường Võ Chí Công, Khu phố 2, phường Phú Hữu, Tp. Thủ Đức, TP.HCM.",0.5909495,"https://www.google.com/maps/place/Ministop+Safira/@10.801393,106.7928035,18z/data=!4m10!1m2!2m1!1zQ8SDbiBEMi4wMS4wNC1UTSB04bqhaSB04bqnbmcgMDEgdsOgIHThuqduZyAwMiBj4bunYSB0aMOhcCBEMiB0aHXhu5ljIEtodSBuaMOgIOG7nyBjYW8gdOG6p25nIEPDtG5nIHR5IFNhcGhpcmUgdOG6oWkgc-G7kSA0NTQgxJHGsOG7nW5nIFbDtSBDaMOtIEPDtG5nLCBLaHUgcGjhu5EgMiwgcGjGsOG7nW5nIFBow7ogSOG7r3UsIFRwLiBUaOG7pyDEkOG7qWMsIFRQLkhDTS4!3m6!1s0x3175270047803f49:0x420d5f80cd7f5213!8m2!3d10.801393!4d106.7938978!15sCtQBQ8SDbiBEMi4wMS4wNC1UTSB04bqhaSB04bqnbmcgMDEgdsOgIHThuqduZyAwMiBj4bunYSB0aMOhcCBEMiB0aHXhu5ljIEtodSBuaMOgIOG7nyBjYW8gdOG6p25nIEPDtG5nIHR5IFNhcGhpcmUgdOG6oWkgc-G7kSA0NTQgxJHGsOG7nW5nIFbDtSBDaMOtIEPDtG5nLCBLaHUgcGjhu5EgMiwgcGjGsOG7nW5nIFBow7ogSOG7r3UsIFRwLiBUaOG7pyDEkOG7qWMsIFRQLkhDTS5apQEiogFjxINuIGQyIDAxLjA0IHRtIHThuqFpIHThuqduZyAwMSB2w6AgdOG6p25nIDAyIGPhu6dhIHRow6FwIGQyIHRodeG7mWMga2h1IG5ow6Ag4bufIGNhbyB04bqnbmcgY8O0bmcgdHkgc2FwaGlyZSB04bqhaSBz4buRIDQ1NCDEkcaw4budbmcgdsO1IGNow60gY8O0bmcga2h1IHBo4buRIDKSARFjb252ZW5pZW5jZV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuVFVOWmRVbDJTR3RuUlJBQuABAPoBBAgpEBw!16s%2Fg%2F11w1jy8c8l?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
34,Ministop -  HaDo Centrosa Garden,"200 Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh 70000, Vietnam",10.7753466,106.6780884,"https://www.google.com/maps/place/B%C3%A1n%2BV%C3%A0%2BCho%2BThu%C3%AA%2BH%C3%A0%2B%C4%90%C3%B4%2BCentrosa%2BQu%E1%BA%ADn%2B10/@10.7753466,106.6780884,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f1706b84a3f:0xf087de792371f0bc!8m2!3d10.7753466!4d106.6780884!16s/g/11sl0c4t3t","https://www.google.com/maps/place/B%C3%A1n%2BV%C3%A0%2BCho%2BThu%C3%AA%2BH%C3%A0%2B%C4%90%C3%B4%2BCentrosa%2BQu%E1%BA%ADn%2B10/@10.7753466,106.6780884,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f1706b84a3f:0xf087de792371f0bc!8m2!3d10.7753466!4d106.6780884!16s/g/11sl0c4t3t",search+selected_place,"I-1.TM.05, Khu vực thương mại khối Iris(I), Khu Phức Hợp HaDo Centrosa, số 200, đường 3/2, Phường 12, Quận 10, TP. HCM.",0.6270785,"https://www.google.com/maps/place/Mini+stop/@10.7753088,106.6779535,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fcdeccf645b:0xf1937807031f5fdf!8m2!3d10.7753088!4d106.6779535!16s%2Fg%2F11nnsbhg2s?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
35,Ministop -  Sài Gòn South,"Phước Kiển, Nhà Bè, Ho Chi Minh City, Vietnam",10.7204206,106.7042296,"https://www.google.com/maps/place/MINISTOP%2BSAIGON%2BSOUTH/@10.7204206,106.7042296,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f812b64f4cf:0x62e617975563ed87!8m2!3d10.7204206!4d106.7042296!16s/g/11n103g8qb","https://www.google.com/maps/place/MINISTOP%2BSAIGON%2BSOUTH/@10.7204206,106.7042296,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f812b64f4cf:0x62e617975563ed87!8m2!3d10.7204206!4d106.7042296!16s/g/11n103g8qb",search+selected_place,"Căn D0.02 Khu nhà ở xã Phước Kiển, huyện Nhà Bè – Khu nhà ở Nam Sài Gòn Residences, ấp 5, xã Phước Kiển, huyện Nhà Bè, TP.Hồ Chí Minh",0.7603097,"https://www.google.com/maps/place/MINISTOP+SAIGON+SOUTH/@10.7204206,106.7042296,17z/data=!4m6!3m5!1s0x31752f812b64f4cf:0x62e617975563ed87!8m2!3d10.7204206!4d106.7042296!16s%2Fg%2F11n103g8qb?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
36,Ministop -  Saigon Royal,"Tháp A, Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7669506,106.7039699,"https://www.google.com/maps/place/Ministop%2BSaigon%2BRoyal/@10.7669506,106.7039699,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f6a75f3d199:0x82676162b98eaf9b!8m2!3d10.7669506!4d106.7039699!16s/g/11rb61366v","https://www.google.com/maps/place/Ministop%2BSaigon%2BRoyal/@10.7669506,106.7039699,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f6a75f3d199:0x82676162b98eaf9b!8m2!3d10.7669506!4d106.7039699!16s/g/11rb61366v",search+selected_place,"A.1.02 tại Tầng 01, tháp A thuộc Trung tâm Thương mại – Dịch vụ, Officetel và Căn hộ ở tại số 34 – 35 Bến Vân Đồn, Phường 13, Quận 4, TPHCM",0.7488159,"https://www.google.com/maps/place/Ministop+Saigon+Royal/@10.7669577,106.7034359,19z/data=!4m10!1m2!2m1!1zQS4xLjAyIHThuqFpIFThuqduZyAwMSwgdGjDoXAgQSB0aHXhu5ljIFRydW5nIHTDom0gVGjGsMahbmcgbeG6oWkg4oCTIEThu4tjaCB24bulLCBPZmZpY2V0ZWwgdsOgIEPEg24gaOG7mSDhu58gdOG6oWkgc-G7kSAzNCDigJMgMzUgQuG6v24gVsOibiDEkOG7k24sIFBoxrDhu51uZyAxMywgUXXhuq1uIDQsIFRQSENN!3m6!1s0x31752f6a75f3d199:0x82676162b98eaf9b!8m2!3d10.7669506!4d106.7039699!15sCrQBQS4xLjAyIHThuqFpIFThuqduZyAwMSwgdGjDoXAgQSB0aHXhu5ljIFRydW5nIHTDom0gVGjGsMahbmcgbeG6oWkg4oCTIEThu4tjaCB24bulLCBPZmZpY2V0ZWwgdsOgIEPEg24gaOG7mSDhu58gdOG6oWkgc-G7kSAzNCDigJMgMzUgQuG6v24gVsOibiDEkOG7k24sIFBoxrDhu51uZyAxMywgUXXhuq1uIDQsIFRQSENNWqoBIqcBYSAxLjAyIHThuqFpIHThuqduZyAwMSB0aMOhcCBhIHRodeG7mWMgdHJ1bmcgdMOibSB0aMawxqFuZyBt4bqhaSBk4buLY2ggduG7pSBvZmZpY2V0ZWwgdsOgIGPEg24gaOG7mSDhu58gdOG6oWkgc-G7kSAzNCAzNSBi4bq_biB2w6JuIMSR4buTbiBwaMaw4budbmcgMTMgcXXhuq1uIDQgdHBoY22SARFjb252ZW5pZW5jZV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSd2FVOHlXVjkzUlJBQuABAPoBBAgAEDw!16s%2Fg%2F11rb61366v?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
37,Ministop -  The CBD,"123/7 Đ. Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Vietnam",10.7745241,106.7621116,"https://www.google.com/maps/place/Ministop%2BCBD%2B%C4%90%E1%BB%93ng%2BV%C4%83n%2BC%E1%BB%91ng/@10.7745241,106.7621116,17z/data=!3m1!4b1!4m6!3m5!1s0x317525a968055a4f:0x8475e87e6bdabc67!8m2!3d10.7745241!4d106.7621116!16s/g/11j99c6pk9","https://www.google.com/maps/place/Ministop%2BCBD%2B%C4%90%E1%BB%93ng%2BV%C4%83n%2BC%E1%BB%91ng/@10.7745241,106.7621116,17z/data=!3m1!4b1!4m6!3m5!1s0x317525a968055a4f:0x8475e87e6bdabc67!8m2!3d10.7745241!4d106.7621116!16s/g/11j99c6pk9",search+selected_place,"A1-1-5, Tầng số 1 Tháp A Tòa Nhà The CBD tại số 125 Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Tp. Thủ Đức, TP.HCM.",0.64714503,"https://www.google.com/maps/place/Ministop+CBD+%C4%90%E1%BB%93ng+V%C4%83n+C%E1%BB%91ng/@10.7745424,106.7577177,16z/data=!4m10!1m2!2m1!1zQTEtMS01LCBU4bqnbmcgc-G7kSAxIFRow6FwIEEgVMOyYSBOaMOgIFRoZSBDQkQgdOG6oWkgc-G7kSAxMjUgxJDGsOG7nW5nIMSQ4buTbmcgVsSDbiBD4buRbmcsIFBoxrDhu51uZyBUaOG6oW5oIE3hu7kgTOG7o2ksIFRwLiBUaOG7pyDEkOG7qWMsIFRQLkhDTS4!3m6!1s0x317525a968055a4f:0x8475e87e6bdabc67!8m2!3d10.7745241!4d106.7621116!15sCpUBQTEtMS01LCBU4bqnbmcgc-G7kSAxIFRow6FwIEEgVMOyYSBOaMOgIFRoZSBDQkQgdOG6oWkgc-G7kSAxMjUgxJDGsOG7nW5nIMSQ4buTbmcgVsSDbiBD4buRbmcsIFBoxrDhu51uZyBUaOG6oW5oIE3hu7kgTOG7o2ksIFRwLiBUaOG7pyDEkOG7qWMsIFRQLkhDTS5akgEijwFhMSAxIDUgdOG6p25nIHPhu5EgMSB0aMOhcCBhIHTDsmEgbmjDoCB0aGUgY2JkIHThuqFpIHPhu5EgMTI1IMSRxrDhu51uZyDEkeG7k25nIHbEg24gY-G7kW5nIHBoxrDhu51uZyB0aOG6oW5oIG3hu7kgbOG7o2kgdHAgdGjhu6cgxJHhu6ljIHRwIGhjbZIBEWNvbnZlbmllbmNlX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5xY1haRE1tUjNFQUXgAQD6AQQIKBA1!16s%2Fg%2F11j99c6pk9?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
38,Ministop -  Điện Biên Phủ,"475A Điện Biên Phủ, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8025372,106.7146403,"https://www.google.com/maps/place/MINISTOP%2BHUTECH/@10.8025372,106.7146403,17z/data=!3m1!4b1!4m6!3m5!1s0x317528a450d7cb9f:0xf65d8cc95cd2683f!8m2!3d10.8025372!4d106.7146403!16s/g/11c4nwfd12","https://www.google.com/maps/place/MINISTOP%2BHUTECH/@10.8025372,106.7146403,17z/data=!3m1!4b1!4m6!3m5!1s0x317528a450d7cb9f:0xf65d8cc95cd2683f!8m2!3d10.8025372!4d106.7146403!16s/g/11c4nwfd12",search+selected_place,"563 Điện Biên Phủ, Phường 1, Quận 3, TP.HCM.",0.7119019,"https://www.google.com/maps/place/Ministop+563+%C4%90i%E1%BB%87n+Bi%C3%AAn+Ph%E1%BB%A7/@10.7702968,106.6765775,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f35fee20605:0xb087a3467cdb3288!8m2!3d10.7702968!4d106.6765775!16s%2Fg%2F11sts4sk99?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
39,Ministop -  Bùi Đình Túy 2,"247 C Bùi Đình Tuý, Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8075409,106.701661,"https://www.google.com/maps/place/Ministop/@10.8075409,106.701661,17z/data=!3m1!4b1!4m6!3m5!1s0x317528bf0dc25777:0x265855396e6251a5!8m2!3d10.8075409!4d106.701661!16s/g/11fyls00d5","https://www.google.com/maps/place/Ministop/@10.8075409,106.701661,17z/data=!3m1!4b1!4m6!3m5!1s0x317528bf0dc25777:0x265855396e6251a5!8m2!3d10.8075409!4d106.701661!16s/g/11fyls00d5",search+selected_place,"114 Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Tp.HCM",0.78308356,"https://www.google.com/maps/place/MINISTOP/@10.8080689,106.7053902,17z/data=!3m1!4b1!4m6!3m5!1s0x317529996d3191e9:0x696ea167b67544d2!8m2!3d10.8080689!4d106.7053902!16s%2Fg%2F11jp105w7v?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
40,Ministop -  Đại học Ngân Hàng,"Bắc Sơn, Trảng Bom District, Dong Nai, Vietnam",10.9663656,106.9547279,"https://www.google.com/maps/place/Mini%2BStop/@10.9663656,106.9547279,17z/data=!3m1!4b1!4m6!3m5!1s0x3174e721466e4a0f:0xcf898445c430840!8m2!3d10.9663656!4d106.9547279!16s/g/11hm427vtn","https://www.google.com/maps/place/Mini%2BStop/@10.9663656,106.9547279,17z/data=!3m1!4b1!4m6!3m5!1s0x3174e721466e4a0f:0xcf898445c430840!8m2!3d10.9663656!4d106.9547279!16s/g/11hm427vtn",search+selected_place,"56 Hoàng Diệu 2, Phường Linh Chiểu, Tp. Thủ Đức, Tp.HCM",0.511684,"https://www.google.com/maps/place/MINI+STOP/@10.8578065,106.7633672,17z/data=!3m1!4b1!4m6!3m5!1s0x317527a3aab4bbb7:0x6c6be78465fa5bad!8m2!3d10.8578065!4d106.7633672!16s%2Fg%2F11j48glwqk?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
41,Ministop -  Homyland Riverside,"360 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Thành phố Hồ Chí Minh, Vietnam",10.7894095,106.7686563,"https://www.google.com/maps/place/Ministop%2BHomyland%2BRiverside/@10.7894095,106.7686563,17z/data=!3m1!4b1!4m6!3m5!1s0x317527abe6891fff:0x43b240654865d4ed!8m2!3d10.7894095!4d106.7686563!16s/g/11fr0cjpj4","https://www.google.com/maps/place/Ministop%2BHomyland%2BRiverside/@10.7894095,106.7686563,17z/data=!3m1!4b1!4m6!3m5!1s0x317527abe6891fff:0x43b240654865d4ed!8m2!3d10.7894095!4d106.7686563!16s/g/11fr0cjpj4",search+selected_place,"Lô thương mại SH1 thuộc chung cư cao cấp Homyland Riverside, 14 Đường số 1-THM, Phường Bình Trưng Đông, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.",0.69138414,"https://www.google.com/maps/place/Ministop+Homyland+Riverside/@10.7894095,106.7686563,17z/data=!4m6!3m5!1s0x317527abe6891fff:0x43b240654865d4ed!8m2!3d10.7894095!4d106.7686563!16s%2Fg%2F11fr0cjpj4?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
42,Ministop -  Cityland,"P5-00.13 Cityland Park Hills, 18 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.836833,106.6675504,"https://www.google.com/maps/place/Ministop/@10.836833,106.6675504,17z/data=!3m1!4b1!4m6!3m5!1s0x3175292161caf477:0x479077db8b93dede!8m2!3d10.836833!4d106.6675504!16s/g/11ftwg106f","https://www.google.com/maps/place/Ministop/@10.836833,106.6675504,17z/data=!3m1!4b1!4m6!3m5!1s0x3175292161caf477:0x479077db8b93dede!8m2!3d10.836833!4d106.6675504!16s/g/11ftwg106f",search+selected_place,"Park Hills P5-00.10, Tầng 1, Tòa nhà chung cư CH1, số 18 Phan Văn Trị, Phường 10, Quận Gò Vấp, Thành phố Hồ Chí Minh.",0.7676968,"https://www.google.com/maps/place/Ministop/@10.836833,106.6500409,14z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgUGFyayBIaWxscyBQNS0wMC4xMCwgVOG6p25nIDEsIFTDsmEgbmjDoCBjaHVuZyBjxrAgQ0gxLCBz4buRIDE4IFBoYW4gVsSDbiBUcuG7iywgUGjGsOG7nW5nIDEwLCBRdeG6rW4gR8OyIFbhuqVwLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmgu!3m6!1s0x3175292161caf477:0x479077db8b93dede!8m2!3d10.836833!4d106.6675504!15sCpYBbWluaXN0b3AgUGFyayBIaWxscyBQNS0wMC4xMCwgVOG6p25nIDEsIFTDsmEgbmjDoCBjaHVuZyBjxrAgQ0gxLCBz4buRIDE4IFBoYW4gVsSDbiBUcuG7iywgUGjGsOG7nW5nIDEwLCBRdeG6rW4gR8OyIFbhuqVwLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmguIgOIAQFakgEijwFtaW5pc3RvcCBwYXJrIGhpbGxzIHA1IDAwLjEwIHThuqduZyAxIHTDsmEgbmjDoCBjaHVuZyBjxrAgY2gxIHPhu5EgMTggcGhhbiB2xINuIHRy4buLIHBoxrDhu51uZyAxMCBxdeG6rW4gZ8OyIHbhuqVwIHRow6BuaCBwaOG7kSBo4buTIGNow60gbWluaJIBEWNvbnZlbmllbmNlX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ3YlZsVWVUaFJSUkFC4AEA-gEECAAQDA!16s%2Fg%2F11ftwg106f?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
43,Ministop -  Ni Sư Huỳnh Liên,"71 Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7834972,106.6487679,"https://www.google.com/maps/place/MINISTOP/@10.7834972,106.6487679,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fcb666b12af:0xba70b8e0c20999fa!8m2!3d10.7834972!4d106.6487679!16s/g/11fr3fyzd4","https://www.google.com/maps/place/MINISTOP/@10.7834972,106.6487679,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fcb666b12af:0xba70b8e0c20999fa!8m2!3d10.7834972!4d106.6487679!16s/g/11fr3fyzd4",search+selected_place,"73 Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, TP.HCM",0.846231,"https://www.google.com/maps/place/MINISTOP/@10.7834972,106.6487679,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fcb666b12af:0xba70b8e0c20999fa!8m2!3d10.7834972!4d106.6487679!16s%2Fg%2F11fr3fyzd4?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
44,Ministop -  Hồ Văn Huê,"113 Đ. Thích Quảng Đức, Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.8056129,106.681758,"https://www.google.com/maps/place/Ministop/@10.8056129,106.681758,17z/data=!3m1!4b1!4m6!3m5!1s0x317528d95bcf658d:0x1827e2d1cb9e6cc4!8m2!3d10.8056129!4d106.681758!16s/g/11h9zgpv4_","https://www.google.com/maps/place/Ministop/@10.8056129,106.681758,17z/data=!3m1!4b1!4m6!3m5!1s0x317528d95bcf658d:0x1827e2d1cb9e6cc4!8m2!3d10.8056129!4d106.681758!16s/g/11h9zgpv4_",search+selected_place,"43F Hồ Văn Huê, Phường 9, Quận Phú Nhuận",0.71036315,"https://www.google.com/maps/place/43F+H%E1%BB%93+V%C4%83n+Hu%C3%AA,+Ph%C6%B0%E1%BB%9Dng+9,+Ph%C3%BA+Nhu%E1%BA%ADn,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8027246,106.6762805,21z/data=!4m15!1m8!3m7!1s0x317528d87533a97f:0xdedcff9c829df8a!2zNDNGIEjhu5MgVsSDbiBIdcOqLCBQaMaw4budbmcgOSwgUGjDuiBOaHXhuq1uLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmgsIFZpZXRuYW0!3b1!8m2!3d10.8027246!4d106.6764172!16s%2Fg%2F11rg5x5jc6!3m5!1s0x317528d87533a97f:0xdedcff9c829df8a!8m2!3d10.8027246!4d106.6764172!16s%2Fg%2F11rg5x5jc6?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
45,Ministop -  Đảo Kim Cương,"Đảo Kim Cương, Quận 2, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7796021,106.746944,"https://www.google.com/maps/place/MINISTOP/@10.7796021,106.746944,17z/data=!3m1!4b1!4m6!3m5!1s0x31752511b4cfc54d:0x2593883397efdd9a!8m2!3d10.7796021!4d106.746944!16s/g/11h0yg8xq0","https://www.google.com/maps/place/MINISTOP/@10.7796021,106.746944,17z/data=!3m1!4b1!4m6!3m5!1s0x31752511b4cfc54d:0x2593883397efdd9a!8m2!3d10.7796021!4d106.746944!16s/g/11h0yg8xq0",search+selected_place,"Căn B2.2G, Tầng B2, Tháp Hawaii, Đảo Kim Cương, Số 1 Đường 104 - BTT, KP. 3, P. Bình Trưng Tây, TP. Thủ Đức, TP. HCM",0.6976985,"https://www.google.com/maps/place/MINISTOP/@10.7796021,106.746944,17z/data=!4m6!3m5!1s0x31752511b4cfc54d:0x2593883397efdd9a!8m2!3d10.7796021!4d106.746944!16s%2Fg%2F11h0yg8xq0?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
46,Ministop -  Vinhomes Golden River (Bason),"2 Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7867421,106.710601,"https://www.google.com/maps/place/MINISTOP%2B-%2BVinhomes%2BGolden%2BRiver/@10.7867421,106.710601,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8b320ad723:0xffcfda53d640e5af!8m2!3d10.7867421!4d106.710601!16s/g/11h0mj3mzd","https://www.google.com/maps/place/MINISTOP%2B-%2BVinhomes%2BGolden%2BRiver/@10.7867421,106.710601,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8b320ad723:0xffcfda53d640e5af!8m2!3d10.7867421!4d106.710601!16s/g/11h0mj3mzd",search+selected_place,"Căn A2SH09 tầng trệt và tầng 01 tòa A2 Vinhomes Golden River, 02 Tôn Đức Thắng, Phường Bến Nghé, Quận 1",0.7544945,"https://www.google.com/maps/place/MINISTOP+-+Vinhomes+Golden+River/@10.7867421,106.710601,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8b320ad723:0xffcfda53d640e5af!8m2!3d10.7867421!4d106.710601!16s%2Fg%2F11h0mj3mzd?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
