input_url,extracted_address,latitude,longitude,final_url,cleaned_url,url_type
"https://www.google.com/maps/place/MINISTOP+-+S225+-+Cao+%E1%BB%91c+Res11/@10.8043218,106.593699,13z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgVOG6p25nIDEmMiDigJMgVE1EViAwMyDigJMgQ2FvIOG7kWMgUkVTMTEsIDIwNSBM4bqhYyBMb25nIFF1w6JuLCBQaMaw4budbmcgMDMsIFF14bqtbiAxMSwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLg!3m6!1s0x31752f001e56f52f:0xc470499605e6a34d!8m2!3d10.763596!4d106.6418318!15sCn9taW5pc3RvcCBU4bqnbmcgMSYyIOKAkyBUTURWIDAzIOKAkyBDYW8g4buRYyBSRVMxMSwgMjA1IEzhuqFjIExvbmcgUXXDom4sIFBoxrDhu51uZyAwMywgUXXhuq1uIDExLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmguIgOIAQFadCJybWluaXN0b3AgdOG6p25nIDEmMiB0bWR2IDAzIGNhbyDhu5FjIHJlczExIDIwNSBs4bqhYyBsb25nIHF1w6JuIHBoxrDhu51uZyAwMyBxdeG6rW4gMTEgdGjDoG5oIHBo4buRIGjhu5MgY2jDrSBtaW5okgERY29udmVuaWVuY2Vfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZNWDBsMlNsQTRiMkpMUkZGQkVBReABAPoBBAgAEDI!16s%2Fg%2F11vs7pg277?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","205 Lạc Long Quân, Phường 03, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.763596,106.6418318,"https://www.google.com/maps/place/MINISTOP%2B-%2BS225%2B-%2BCao%2B%E1%BB%91c%2BRes11/@10.763596,106.6418318,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f001e56f52f:0xc470499605e6a34d!8m2!3d10.763596!4d106.6418318!16s/g/11vs7pg277","https://www.google.com/maps/place/MINISTOP%2B-%2BS225%2B-%2BCao%2B%E1%BB%91c%2BRes11/@10.763596,106.6418318,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f001e56f52f:0xc470499605e6a34d!8m2!3d10.763596!4d106.6418318!16s/g/11vs7pg277",place
"https://www.google.com/maps/place/MINISTOP+-+T%C3%82N+K%E1%BB%B2+T%C3%82N+QU%C3%9D/@10.8021666,106.6178258,15z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgMTkyIC0gMTk0IFTDom4gUXXDvSwgUGjGsOG7nW5nIFTDom4gUXXDvSwgUXXhuq1uIFTDom4gUGjDuiwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLg!3m6!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!15sCmFtaW5pc3RvcCAxOTIgLSAxOTQgVMOibiBRdcO9LCBQaMaw4budbmcgVMOibiBRdcO9LCBRdeG6rW4gVMOibiBQaMO6LCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmguIgOIAQFaXSJbbWluaXN0b3AgMTkyIDE5NCB0w6JuIHF1w70gcGjGsOG7nW5nIHTDom4gcXXDvSBxdeG6rW4gdMOibiBwaMO6IHRow6BuaCBwaOG7kSBo4buTIGNow60gbWluaJIBEWNvbnZlbmllbmNlX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU42ZG5ONVdUTlJSUkFC4AEA-gEECAAQSQ!16s%2Fg%2F11pf681q26?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","293 Đ. Tân Kỳ Tân Quý, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.8021666,106.6265805,"https://www.google.com/maps/place/MINISTOP%2B-%2BT%C3%82N%2BK%E1%BB%B2%2BT%C3%82N%2BQU%C3%9D/@10.8021666,106.6265805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!16s/g/11pf681q26","https://www.google.com/maps/place/MINISTOP%2B-%2BT%C3%82N%2BK%E1%BB%B2%2BT%C3%82N%2BQU%C3%9D/@10.8021666,106.6265805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!16s/g/11pf681q26",place
"https://www.google.com/maps/place/MINISTOP/@10.8127055,106.6879861,17z/data=!3m1!4b1!4m6!3m5!1s0x3175295cffff2989:0x3d988226a14d5c63!8m2!3d10.8127055!4d106.6879861!16s%2Fg%2F11krtx7b82?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","52A Trần Bình Trọng, Phường 5, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8127055,106.6879861,"https://www.google.com/maps/place/MINISTOP/@10.8127055,106.6879861,17z/data=!3m1!4b1!4m6!3m5!1s0x3175295cffff2989:0x3d988226a14d5c63!8m2!3d10.8127055!4d106.6879861!16s/g/11krtx7b82","https://www.google.com/maps/place/MINISTOP/@10.8127055,106.6879861,17z/data=!3m1!4b1!4m6!3m5!1s0x3175295cffff2989:0x3d988226a14d5c63!8m2!3d10.8127055!4d106.6879861!16s/g/11krtx7b82",place
"https://www.google.com/maps/place/MNS+M%C3%A3+L%C3%B2/@10.7648187,106.604,21z/data=!4m15!1m8!3m7!1s0x31752c477365dacf:0x521265656c22a6c3!2zMTY4IE3DoyBMw7IsIELDrG5oIFRy4buLIMSQw7RuZyBBLCBCw6xuaCBUw6JuLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmgsIFZpZXRuYW0!3b1!8m2!3d10.7648115!4d106.6040554!16s%2Fg%2F11hblpwb_8!3m5!1s0x31752d0053e378cd:0xd2294277bff55dce!8m2!3d10.7648218!4d106.6041478!16s%2Fg%2F11vt0m6b3z?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",,10.7648115,106.6040554,"https://www.google.com/maps/place/MNS%2BM%C3%A3%2BL%C3%B2/@10.7648115,106.6040554,17z/data=!3m1!4b1!4m6!3m5!1s0x31752c477365dacf:0x521265656c22a6c3!8m2!3d10.7648115!4d106.6040554!16s/g/11hblpwb_8","https://www.google.com/maps/place/MNS%2BM%C3%A3%2BL%C3%B2/@10.7648115,106.6040554,17z/data=!3m1!4b1!4m6!3m5!1s0x31752c477365dacf:0x521265656c22a6c3!8m2!3d10.7648115!4d106.6040554!16s/g/11hblpwb_8",place
"https://www.google.com/maps/place/Ministop/@10.8541806,106.652736,16z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgMTE3NyBMw6ogxJDhu6ljIFRo4buNLCBQaMaw4budbmcgMTUsIFF14bqtbiBHw7IgVuG6pXAsIFRow6BuaCBwaOG7kSBI4buTIENow60gTWluaC4!3m6!1s0x3175297c7530748f:0xa0e494ffd4ec42c6!8m2!3d10.8541806!4d106.6571134!15sClxtaW5pc3RvcCAxMTc3IEzDqiDEkOG7qWMgVGjhu40sIFBoxrDhu51uZyAxNSwgUXXhuq1uIEfDsiBW4bqlcCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLiIDiAEBWloiWG1pbmlzdG9wIDExNzcgbMOqIMSR4bupYyB0aOG7jSBwaMaw4budbmcgMTUgcXXhuq1uIGfDsiB24bqlcCB0aMOgbmggcGjhu5EgaOG7kyBjaMOtIG1pbmiSAQ1ncm9jZXJ5X3N0b3Jl4AEA!16s%2Fg%2F11v4jglpwz?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","1177 Đ. Lê Đức Thọ, Phường 15, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8541806,106.6571134,"https://www.google.com/maps/place/Ministop/@10.8541806,106.6571134,17z/data=!3m1!4b1!4m6!3m5!1s0x3175297c7530748f:0xa0e494ffd4ec42c6!8m2!3d10.8541806!4d106.6571134!16s/g/11v4jglpwz","https://www.google.com/maps/place/Ministop/@10.8541806,106.6571134,17z/data=!3m1!4b1!4m6!3m5!1s0x3175297c7530748f:0xa0e494ffd4ec42c6!8m2!3d10.8541806!4d106.6571134!16s/g/11v4jglpwz",place
"https://www.google.com/maps/place/Mini+Stop/@10.7717869,106.6544805,21z/data=!4m15!1m8!3m7!1s0x31752ec044e8b2a9:0xfd67c0b8a52d1744!2zNzdCIMSQxrDhu51uZyBT4buRIDIsIFBoxrDhu51uZyAxNSwgUXXhuq1uIDExLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmgsIFZpZXRuYW0!3b1!8m2!3d10.7718043!4d106.6546874!16s%2Fg%2F11t40gjcm9!3m5!1s0x31752f27fd7bd077:0x1c7d2e440ee8a00!8m2!3d10.7717332!4d106.6546196!16s%2Fg%2F11l5x2kb43?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",,10.7718043,106.6546874,"https://www.google.com/maps/place/Mini%2BStop/@10.7718043,106.6546874,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ec044e8b2a9:0xfd67c0b8a52d1744!8m2!3d10.7718043!4d106.6546874!16s/g/11t40gjcm9","https://www.google.com/maps/place/Mini%2BStop/@10.7718043,106.6546874,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ec044e8b2a9:0xfd67c0b8a52d1744!8m2!3d10.7718043!4d106.6546874!16s/g/11t40gjcm9",place
"https://www.google.com/maps/place/Ministop+One+Verandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s%2Fg%2F11vpdlvtwk?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","1 Tạ Hiện, Phường Thạnh Mỹ Lợi, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7768961,106.7515739,"https://www.google.com/maps/place/Ministop%2BOne%2BVerandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s/g/11vpdlvtwk","https://www.google.com/maps/place/Ministop%2BOne%2BVerandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s/g/11vpdlvtwk",place
"https://www.google.com/maps/place/Ministop+L%C3%BD+Th%C3%A1nh+T%C3%B4ng+-+S200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s%2Fg%2F11st68zc7k?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","46 Lý Thánh Tông, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh 70000, Vietnam",10.7670654,106.6300416,"https://www.google.com/maps/place/Ministop%2BL%C3%BD%2BTh%C3%A1nh%2BT%C3%B4ng%2B-%2BS200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s/g/11st68zc7k","https://www.google.com/maps/place/Ministop%2BL%C3%BD%2BTh%C3%A1nh%2BT%C3%B4ng%2B-%2BS200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s/g/11st68zc7k",place
"https://www.google.com/maps/place/Ministops/@10.854558,106.6509065,20z/data=!4m14!1m7!3m6!1s0x317529007927a555:0x18b1ab7f4b421f2a!2sMinistops!8m2!3d10.8546417!4d106.6511678!16s%2Fg%2F11xgrc78d_!3m5!1s0x317529007927a555:0x18b1ab7f4b421f2a!8m2!3d10.8546417!4d106.6511678!16s%2Fg%2F11xgrc78d_?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","7 Đ. 59, Phường 14, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8546417,106.6511678,"https://www.google.com/maps/place/Ministops/@10.8546417,106.6511678,17z/data=!3m1!4b1!4m6!3m5!1s0x317529007927a555:0x18b1ab7f4b421f2a!8m2!3d10.8546417!4d106.6511678!16s/g/11xgrc78d_","https://www.google.com/maps/place/Ministops/@10.8546417,106.6511678,17z/data=!3m1!4b1!4m6!3m5!1s0x317529007927a555:0x18b1ab7f4b421f2a!8m2!3d10.8546417!4d106.6511678!16s/g/11xgrc78d_",place
"https://www.google.com/maps/place/MINISTOP/@10.7790501,106.6248131,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d376d9e8e07:0xf01cfa3edc78d52c!8m2!3d10.7790501!4d106.6248131!16s%2Fg%2F11txfbgz5_?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","280 Đ. Thạch Lam, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7790501,106.6248131,"https://www.google.com/maps/place/MINISTOP/@10.7790501,106.6248131,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d376d9e8e07:0xf01cfa3edc78d52c!8m2!3d10.7790501!4d106.6248131!16s/g/11txfbgz5_","https://www.google.com/maps/place/MINISTOP/@10.7790501,106.6248131,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d376d9e8e07:0xf01cfa3edc78d52c!8m2!3d10.7790501!4d106.6248131!16s/g/11txfbgz5_",place
"https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s%2Fg%2F11jt4g1qq0?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","92-94 Bùi Quang Là, Phường 12, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",10.8350598,106.6395588,"https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s/g/11jt4g1qq0","https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s/g/11jt4g1qq0",place
"https://www.google.com/maps/place/Ministop/@10.7379039,106.677294,17z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgQ2h1bmcgY8awIFRvcGF6IENpdHkgLSAzOSBDYW8gTOG7lywgUGjGsOG7nW5nIDA0LCBRdeG6rW4gMDgsIFRow6BuaCBwaOG7kSBI4buTIENow60gTWluaC4!3m6!1s0x31752f25e4c62179:0x8dfb9a685bbfdf8e!8m2!3d10.7379039!4d106.6794827!15sCmJtaW5pc3RvcCBDaHVuZyBjxrAgVG9wYXogQ2l0eSAtIDM5IENhbyBM4buXLCBQaMaw4budbmcgMDQsIFF14bqtbiAwOCwgVGjDoG5oIHBo4buRIEjhu5MgQ2jDrSBNaW5oLiIDiAEBWl4iXG1pbmlzdG9wIGNodW5nIGPGsCB0b3BheiBjaXR5IDM5IGNhbyBs4buXIHBoxrDhu51uZyAwNCBxdeG6rW4gMDggdGjDoG5oIHBo4buRIGjhu5MgY2jDrSBtaW5okgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQzTkdGR2JGWk1XRlp6WlVVMVdXSjVNVk5hTW04MVV6Sk9kMDR4UlJBQuABAPoBBAgAEEM!16s%2Fg%2F11tspyl5t4?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","39 Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Vietnam",10.7379039,106.6794827,"https://www.google.com/maps/place/Ministop/@10.7379039,106.6794827,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f25e4c62179:0x8dfb9a685bbfdf8e!8m2!3d10.7379039!4d106.6794827!16s/g/11tspyl5t4","https://www.google.com/maps/place/Ministop/@10.7379039,106.6794827,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f25e4c62179:0x8dfb9a685bbfdf8e!8m2!3d10.7379039!4d106.6794827!16s/g/11tspyl5t4",place
"https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s%2Fg%2F11s86f18rh?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","86 Đường số 10, P.13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532715,106.6274072,"https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh","https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh",place
"https://www.google.com/maps/place/Ministop/@10.657796,106.4596771,17z/data=!3m1!4b1!4m6!3m5!1s0x310acd0357c09003:0x350b48a2bcbd7abb!8m2!3d10.657796!4d106.4596771!16s%2Fg%2F11tbz0ptw6?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","MF55+4WJ, An Thạnh, Bến Lức, Long An, Vietnam",10.657796,106.4596771,"https://www.google.com/maps/place/Ministop/@10.657796,106.4596771,17z/data=!3m1!4b1!4m6!3m5!1s0x310acd0357c09003:0x350b48a2bcbd7abb!8m2!3d10.657796!4d106.4596771!16s/g/11tbz0ptw6","https://www.google.com/maps/place/Ministop/@10.657796,106.4596771,17z/data=!3m1!4b1!4m6!3m5!1s0x310acd0357c09003:0x350b48a2bcbd7abb!8m2!3d10.657796!4d106.4596771!16s/g/11tbz0ptw6",place
"https://www.google.com/maps/place/Aeon+Ministop+Akari+City+AK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s%2Fg%2F11t4cc6r10?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","PJ84+WXV, 77 Võ Văn Kiệt, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7173998,106.6073924,"https://www.google.com/maps/place/Aeon%2BMinistop%2BAkari%2BCity%2BAK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s/g/11t4cc6r10","https://www.google.com/maps/place/Aeon%2BMinistop%2BAkari%2BCity%2BAK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s/g/11t4cc6r10",place
"https://www.google.com/maps/place/Ministop/@10.7535445,106.618983,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d005d5d485b:0x1f2aafef8ccb1c65!8m2!3d10.7535445!4d106.618983!16s%2Fg%2F11wwhsq81q?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","165 Đ. Số 6, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7535445,106.618983,"https://www.google.com/maps/place/Ministop/@10.7535445,106.618983,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d005d5d485b:0x1f2aafef8ccb1c65!8m2!3d10.7535445!4d106.618983!16s/g/11wwhsq81q","https://www.google.com/maps/place/Ministop/@10.7535445,106.618983,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d005d5d485b:0x1f2aafef8ccb1c65!8m2!3d10.7535445!4d106.618983!16s/g/11wwhsq81q",place
"https://www.google.com/maps/place/MINISTOP+-+L%C3%AA+%C4%90%E1%BB%A9c+Th%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s%2Fg%2F11syj81266?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D","527 Đ. Lê Đức Thọ, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.8463217,106.6704441,"https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2B%C4%90%E1%BB%A9c%2BTh%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s/g/11syj81266","https://www.google.com/maps/place/MINISTOP%2B-%2BL%C3%AA%2B%C4%90%E1%BB%A9c%2BTh%E1%BB%8D/@10.8463217,106.6704441,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s/g/11syj81266",place
